token_id	wikibase_qid
005.SCG*LB1.CP-9++3.N.-7.6-1.9-5W19	Q6648
005.SCG*LB4.CP-5++5.N.-5.12-2.15-4W18	Q6649
005.SCG*LB4.CP-1++1.N.16.2-2.4-1W7	Q6650
005.SCG*LB2.CP-9++4.N.-3.6-5.10-4W13	Q6651
005.SCG*LB2.CP-4++6.N.-6.11-5.15-6W21	Q6652
005.SCG*LB3.CP13++2.N.21.2-5.6-2W10	Q6653
005.SCG*LB2.CP-5++8.N.10.10-4.17-1W17	Q6654
005.SCG*LB4.CP-2++1.N.-5.5-3.7-7W21	Q6655
005.SCG*LB2.CP-1++7.N.-3.1-2.7-6W34	Q6656
005.SCG*LB3.CP12++7.N.-7.17-4.20-5W27	Q6657
005.SCG*LB4.CP-3++4.N.22.25-1.30-3W7	Q6658
005.SCG*LB3.CP-8++0.N.-4.5-2.7-3W8	Q6659
005.SCG*LB4.CP-2++3.N.13.1-1.3-2W10	Q6660
005.SCG*LB2.CP-6++8.N.12.13-4.15-2W10	Q6661
005.SCG*LB4.CP-2++6.N.-5.12-3.16-1W25	Q6662
005.SCG*LB2.CP-9++4.N.-3.6-5.10-4W8	Q6663
005.SCG*LB4.CP-2++6.N.-5.4-6.8-1W23	Q6664
005.SCG*LB2.CP-4++6.N.-6.1-2.5-4W15	Q6665
005.SCG*LB4.CP-1++1.N.12.14-6.16-2W8	Q6666
005.SCG*LB4.CP-5++2.N.-6.14-3.18-2W29	Q6667
005.SCG*LB3.CP-9++7.N.-2.8-1.14-4W20	Q6668
005.SCG*LB2.CP-8++2.N.-9.5-4.7-4W14	Q6669
005.SCG*LB4.CP-1++6.N.12.7-1.9-5W12	Q6670
005.SCG*LB4.CP-8++4.N.10.2-6.4-2W10	Q6671
005.SCG*LB4.CP-8++3.N.12.1-2.8-2W23	Q6672
005.SCG*LB3.CP12++0.N.22.11-5.14-7W2	Q6673
005.SCG*LB4.CP-5++5.N.14.17-1.20-1W16	Q6674
005.SCG*LB3.CP-9++9.N.-3.1-2.4-4W3	Q6675
005.SCG*LB2.CP-5++3.N.-4.7-3.9-2W1	Q6676
005.SCG*LB1.CP-7++7.N.-3.3-2.5-3W4	Q6677
005.SCG*LB2.CP-5++3.N.-5.6-3.8-2W4	Q6678
005.SCG*LB2.CP-6++0.N.-1.9-3.14-1W24	Q6679
005.SCG*LB2.CP-2++3.N.10.5-2.10-3W27	Q6680
005.SCG*LB3.CP-5++1.N.-4.32-3.34-6W8	Q6681
005.SCG*LB4.CP-1++1.N.14.13-5.18-5W9	Q6682
005.SCG*LB2.CP-8++9.N.15.20-1.26-1W7	Q6683
005.SCG*LB2.CP-6++2.N.-6.4-1.5-2W1	Q6684
005.SCG*LB1.CP10++2.N.-6.5-1.9-2W7	Q6685
005.SCG*LB1.CP-4++4.N.-4.4-6.7-6W9	Q6686
005.SCG*LB3.CP-6++6.N.-5.7-3.10-2W14	Q6687
005.SCG*LB2.CP-7++3.N.-3.3-4.6-2W3	Q6688
005.SCG*LB1.CP-6++6.N.-3.1-2.4-3W4	Q6689
005.SCG*LB2.CP-6++0.N.-2.8-6.12-4W17	Q6690
005.SCG*LB4.CP-5++5.N.-9.1-1.6-3W9	Q6691
005.SCG*LB2.CP-7++6.N.-9.13-6.15-4W2	Q6692
005.SCG*LB2.CP-5++5.N.-5.9-1.14-4W25	Q6693
005.SCG*LB2.CP-7++4.N.-2.35-1.45-1W34	Q6694
005.SCG*LB2.CP-5++9.N.10.4-5.8-3W4	Q6695
005.SCG*LB1.CP-2++3.N.-4.1-2.4-7W4	Q6696
005.SCG*LB1.CP10++0.N.-4.11-1.14-3W21	Q6697
005.SCG*LB1.CP-7++9.N.-6.1-1.8-4W36	Q6698
005.SCG*LB2.CP-3++0.N.-7.6-3.8-3W3	Q6699
005.SCG*LB4.CP-1++1.N.13.23-4.26-3W1	Q6700
005.SCG*LB1.CP-7++9.N.-6.1-1.8-4W5	Q6701
005.SCG*LB4.CP-1++4.N.10.4-6.6-4W5	Q6702
005.SCG*LB1.CP-7++3.N.-5.1-2.8-2W31	Q6703
005.SCG*LB4.CP-4++1.N.12.27-2.29-6W1	Q6704
005.SCG*LB4.CP-1++1.N.14.9-2.13-4W17	Q6705
005.SCG*LB1.CP-7++6.N.-2.5-5.10-4W23	Q6706
005.SCG*LB4.CP-1++4.N.10.3-1.4-5W3	Q6707
005.SCG*LB1.CP-4++1.N.-2.5-3.8-3W4	Q6708
005.SCG*LB4.CP-4++1.N.12.15-5.17-4W4	Q6709
005.SCG*LB2.CP-2++4.N.-5.7-6.9-4W1	Q6710
005.SCG*LB1.CP-4++4.N.-2.15-4.20-2W22	Q6711
005.SCG*LB4.CP-7++4.N.-2.26-5.28-3W3	Q6712
005.SCG*LB1.CP-7++4.N.-3.1-2.3-2W2	Q6713
005.SCG*LB1.CP10++0.N.-2.4-4.8-7W3	Q6714
005.SCG*LB2.CP-6++0.N.-1.9-3.14-1W11	Q6715
005.SCG*LB1.CP10++2.N.-5.3-2.5-1W8	Q6716
005.SCG*LB2.CP-1++6.N.-7.1-2.3-1W2	Q6717
005.SCG*LB2.CP-7++7.N.-5.29-1.32-3W19	Q6718
005.SCG*LB2.CP--++9.N.-3.2-4.4-2W1	Q6719
005.SCG*LB1.CP-7++8.N.-2.2-5.4-5W8	Q6720
005.SCG*LB2.CP--++2.N.-4.8-2.13-4W26	Q6721
005.SCG*LB4.CP-1++1.N.14.27-5.31-1W6	Q6722
005.SCG*LB3.CP--++5.N.-6.9-2.13-3W6	Q6723
005.SCG*LB3.CP12++0.N.10.11-2.16-2W25	Q6724
005.SCG*LB2.CP-7++3.N.36.33-6.36-5W10	Q6725
005.SCG*LB2.CP-9++6.N.-9.3-5.6-4W6	Q6726
005.SCG*LB1.CP10++2.N.-2.3-2.6-6W16	Q6727
005.SCG*LB4.CP-1++1.N.14.23-5.25-1W8	Q6728
005.SCG*LB4.CP-6++4.N.-4.9-1.13-4W6	Q6729
005.SCG*LB3.CP-8++4.N.10.14-1.18-5W20	Q6730
005.SCG*LB2.CP-1++2.N.-3.3-3.5-4W1	Q6731
005.SCG*LB1.CP-6++1.N.-5.8-5.11-1W4	Q6732
005.SCG*LB2.CP-7++8.N.-8.33-1.35-10W11	Q6733
005.SCG*LB2.CP-5++3.N.-4.1-2.3-3W4	Q6734
005.SCG*LB3.CP-4++3.N.-2.29-6.32-6W10	Q6735
005.SCG*LB3.CP-4++3.N.-8.1-2.6-2W6	Q6736
005.SCG*LB1.CP-4++5.N.-3.1-2.2-6W2	Q6737
005.SCG*LB4.CP-9++1.N.-3.2-4.4-1W2	Q6738
005.SCG*LB1.CP-7++8.N.-3.1-2.4-3W5	Q6739
005.SCG*LB2.CP-7++6.N.19.10-4.15-4W1	Q6740
005.SCG*LB1.CP-4++5.N.-5.2-1.4-6W12	Q6741
005.SCG*LB4.CP-8++2.N.-7.1-2.4-1W6	Q6742
005.SCG*LB2.CP-5++4.N.-5.1-1.2-6W7	Q6743
005.SCG*LB2.CP-6++0.N.-2.3-2.6-4W4	Q6744
005.SCG*LB3.CP--++5.N.-6.9-2.13-3W16	Q6745
005.SCG*LB2.CP-5++5.N.-5.9-1.14-4W7	Q6746
005.SCG*LB2.CP-3++5.N.-6.9-6.17-3W4	Q6747
005.SCG*LB2.CP-5++4.N.-4.3-1.4-8W1	Q6748
005.SCG*LB2.CP-2++6.N.-6.1-2.3-4W3	Q6749
005.SCG*LB3.CP10++0.N.-6.1-2.4-1W3	Q6750
005.SCG*LB3.CP-5++7.N.-3.12-2.16-5W31	Q6751
005.SCG*LB1.CP-7++6.N.-6.1-2.3-3W6	Q6752
005.SCG*LB3.CP13++0.N.-4.18-1.20-1W15	Q6753
005.SCG*LB4.CP-3++3.N.-4.1-2.3-4W2	Q6754
005.SCG*LB2.CP-6++0.N.14.3-2.7-7W18	Q6755
005.SCG*LB3.CP-4++3.N.-2.33-1.36-4W6	Q6756
005.SCG*LB3.CP10++0.N.-2.1-1.5-6W20	Q6757
005.SCG*LB1.CP-4++6.N.-3.4-1.5-5W1	Q6758
005.SCG*LB2.CP-8++4.N.-4.23-3.25-7W5	Q6759
005.SCG*LB2.CP-8++3.N.13.4-1.6-2W3	Q6760
005.SCG*LB1.CP-9++2.N.-3.3-1.4-1W6	Q6761
005.SCG*LB2.CP-7++6.N.-2.3-5.6-1W4	Q6762
005.SCG*LB2.CP-6++2.N.-8.7-1.11-4W30	Q6763
005.SCG*LB4.CP-1++4.N.11.30-3.32-6W18	Q6764
005.SCG*LB4.CP-4++1.N.12.11-2.13-2W4	Q6765
005.SCG*LB2.CP-6++5.N.-7.8-1.8-5W4	Q6766
005.SCG*LB1.CP-6++1.N.-2.1-1.2-4W5	Q6767
005.SCG*LB4.CP-5++5.N.27.20-6.21-6W3	Q6768
005.SCG*LB2.CP-6++5.N.-8.5-1.7-5W4	Q6769
005.SCG*LB3.CP-2++8.N.-6.2-3.3-4W5	Q6770
005.SCG*LB3.CP15++8.N.-7.9-1.11-4W11	Q6771
005.SCG*LB3.CP12++4.N.-1.1-1.4-3W19	Q6772
005.SCG*LB3.CP13++1.N.-8.2-4.8-2W36	Q6773
005.SCG*LB4.CP-5++5.N.27.31-1.34-5W16	Q6774
005.SCG*LB3.CP--++1.N.-5.27-5.30-4W19	Q6775
005.SCG*LB4.CP-4++2.N.-1.1-1.3-2W10	Q6776
005.SCG*LB3.CP-2++0.N.-3.3-1.5-7W16	Q6777
005.SCG*LB2.CP-4++5.N.-5.7-5.8-6W4	Q6778
005.SCG*LB1.CP-7++2.N.-8.6-3.8-5W5	Q6779
005.SCG*LB1.CP-9++7.N.-3.22-1.22-5W4	Q6780
005.SCG*LB2.CP-7++3.N.14.16-6.19-2W11	Q6781
005.SCG*LB4.CP-5++5.N.-8.5-1.8-3W18	Q6782
005.SCG*LB4.CP-1++3.N.-9.6-2.10-3W6	Q6783
005.SCG*LB1.CP-8++8.N.-2.7-3.8-3W6	Q6784
005.SCG*LB2.CP--++9.N.-2.7-1.7-6W6	Q6785
005.SCG*LB2.CP-7++2.N.-4.27-7.33-2W26	Q6786
005.SCG*LB2.CP--++6.N.-4.10-1.11-4W3	Q6787
005.SCG*LB4.CP-5++3.N.-8.5-1.10-2W28	Q6788
005.SCG*LB4.CP-7++1.N.-4.1-2.2-7W4	Q6789
005.SCG*LB1.CP-8++9.N.-9.11-5.14-4W6	Q6790
005.SCG*LB1.CP-1++8.N.-3.6-3.7-4W4	Q6791
005.SCG*LB1.CP-8++8.N.-6.4-3.6-2W5	Q6792
005.SCG*LB4.CP-9++6.N.-2.1-1.6-2W23	Q6793
005.SCG*LB1.CP-9++3.N.11.1-1.4-1W9	Q6794
005.SCG*LB3.CP16++0.N.-1.1-1.4-7W16	Q6795
005.SCG*LB4.CP-3++3.N.-5.1-2.4-1W12	Q6796
005.SCG*LB4.CP-9++1.N.-4.3-4.4-6W6	Q6797
005.SCG*LB1.CP-8++8.N.-5.3-3.5-1W4	Q6798
005.SCG*LB4.CP-1++1.N.19.9-2.10-6W5	Q6799
005.SCG*LB2.CP-5++2.N.-8.10-2.11-5W3	Q6800
005.SCG*LB3.CP11++2.N.-7.3-6.6-5W18	Q6801
005.SCG*LB4.CP--++7.N.18.1-2.4-4W18	Q6802
005.SCG*LB4.CP-3++0.N.-9.14-5.16-4W13	Q6803
005.SCG*LB2.CP-2++1.N.-3.5-5.6-6W4	Q6804
005.SCG*LB4.CP-7++3.N.-9.1-1.6-3W17	Q6805
005.SCG*LB2.CP--++8.N.-2.1-1.2-5W4	Q6806
005.SCG*LB1.CP-9++2.N.-6.1-1.6-4W35	Q6807
005.SCG*LB3.CP14++8.N.-6.2-5.5-1W10	Q6808
005.SCG*LB4.CP-5++5.N.19.17-2.21-4W10	Q6809
005.SCG*LB4.CP-2++0.N.-6.4-4.7-1W10	Q6810
005.SCG*LB4.CP-1++1.N.18.47-6.49-5W12	Q6811
005.SCG*LB1.CP-3++0.N.-3.21-2.26-2W21	Q6812
005.SCG*LB4.CP-7++0.N.-3.8-7.10-2W5	Q6813
005.SCG*LB4.CP-7++0.N.-3.3-1.5-4W7	Q6814
005.SCG*LB2.CP-3++0.N.-8.3-1.7-5W25	Q6815
005.SCG*LB4.CP-1++1.N.19.16-6.18-2W6	Q6816
005.SCG*LB2.CP-7++2.N.-4.19-1.22-2W11	Q6817
005.SCG*LB4.CP-1++1.N.-5.22-1.26-6W5	Q6818
005.SCG*LB1.CP-9++1.N.-8.3-1.5-6W12	Q6819
005.SCG*LB2.CP-7++0.N.-5.3-2.5-1W8	Q6820
005.SCG*LB2.CP-5++2.N.-8.1-2.2-5W3	Q6821
005.SCG*LB1.CP-4++1.N.-5.3-4.6-7W25	Q6822
005.SCG*LB1.CP-7++6.N.-8.1-2.2-3W2	Q6823
005.SCG*LB4.CP-4++1.N.13.8-3.12-1W18	Q6824
005.SCG*LB2.CP-9++1.N.-8.5-3.7-3W8	Q6825
005.SCG*LB4.CP-8++5.N.-3.19-1.22-2W18	Q6826
005.SCG*LB4.CP-2++7.N.-3.7-1.11-1W33	Q6827
005.SCG*LB2.CP-5++2.N.-7.14-1.16-1W4	Q6828
005.SCG*LB3.CP14++7.N.-2.6-2.7-3W5	Q6829
005.SCG*LB3.CP-7++2.N.-7.7-4.12-7W26	Q6830
005.SCG*LB2.CP-9++3.N.-5.8-4.12-2W3	Q6831
005.SCG*LB2.CP-1++6.N.-5.1-2.3-5W9	Q6832
005.SCG*LB4.CP-2++9.N.-4.1-1.7-2W14	Q6833
005.SCG*LB2.CP-7++1.N.-2.4-2.6-1W4	Q6834
005.SCG*LB2.CP-5++2.N.-7.19-4.21-4W12	Q6835
005.SCG*LB1.CP-4++2.N.-5.5-7.7-4W3	Q6836
005.SCG*LB3.CP12++4.N.-6.1-2.4-1W12	Q6837
005.SCG*LB4.CP-1++1.N.19.8-1.9-1W7	Q6838
005.SCG*LB2.CP-7++6.N.-3.5-4.7-3W8	Q6839
005.SCG*LB3.CP-2++3.N.-5.11-3.18-1W47	Q6840
005.SCG*LB2.CP-2++5.N.-3.2-4.3-5W8	Q6841
005.SCG*LB4.CP--++7.N.-2.9-3.12-1W5	Q6842
005.SCG*LB2.CP-5++5.N.-3.1-2.5-1W5	Q6843
005.SCG*LB4.CP--++2.N.-4.16-1.20-4W6	Q6844
005.SCG*LB1.CP-8++9.N.-9.5-3.9-2W17	Q6845
005.SCG*LB1.CP-3++6.N.-2.14-3.21-2W37	Q6846
005.SCG*LB2.CP-3++0.N.17.8-2.10-7W8	Q6847
005.SCG*LB3.CP-2++0.N.-3.6-1.9-5W12	Q6848
005.SCG*LB1.CP-8++5.N.-2.3-2.5-3W8	Q6849
005.SCG*LB2.CP-5++2.N.-7.19-4.21-4W4	Q6850
005.SCG*LB2.CP-5++2.N.-8.4-3.8-2W3	Q6851
005.SCG*LB2.CP-5++2.N.-7.1-2.4-2W16	Q6852
005.SCG*LB2.CP-5++2.N.-8.8-3.10-1W4	Q6853
005.SCG*LB4.CP-8++3.N.17.8-1.10-2W9	Q6854
005.SCG*LB2.CP-6++0.N.17.1-2.8-3W2	Q6855
005.SCG*LB4.CP-7++4.N.-1.9-4.11-5W4	Q6856
005.SCG*LB2.CP-3++3.N.-3.9-5.10-6W5	Q6857
005.SCG*LB2.CP-7++5.N.-6.9-3.14-1W8	Q6858
005.SCG*LB2.CP--++1.N.-4.1-1.2-2W5	Q6859
005.SCG*LB4.CP-3++5.N.-8.3-5.4-6W6	Q6860
005.SCG*LB3.CP10++8.N.-5.23-3.25-2W3	Q6861
005.SCG*LB2.CP-3++3.N.-3.12-1.12-7W4	Q6862
005.SCG*LB2.CP--++6.N.--.1-1.2-3W3	Q6863
005.SCG*LB2.CP-5++2.N.-5.7-5.9-2W7	Q6864
005.SCG*LB2.CP--++6.N.-1.1-1.4-2W12	Q6865
005.SCG*LB4.CP-5++1.N.-3.10-1.11-4W9	Q6866
005.SCG*LB4.CP-4++2.N.--.1-1.2-5W6	Q6867
005.SCG*LB4.CP-3++3.N.-5.5-2.8-3W7	Q6868
005.SCG*LB4.CP--++8.N.-7.14-6.17-5W15	Q6869
005.SCG*LB4.CP-3++5.N.-7.8-1.9-5W6	Q6870
005.SCG*LB2.CP-6++0.N.-9.1-2.3-5W6	Q6871
005.SCG*LB1.CP-2++8.N.-2.13-5.17-2W8	Q6872
005.SCG*LB1.CP-8++8.N.-4.9-1.9-5W5	Q6873
005.SCG*LB4.CP-3++3.N.-5.11-5.15-3W19	Q6874
005.SCG*LB1.CP-9++3.N.10.4-3.5-6W10	Q6875
005.SCG*LB4.CP-3++4.N.27.9-1.10-7W6	Q6876
005.SCG*LB4.CP--++9.N.-6.21-4.24-2W6	Q6877
005.SCG*LB4.CP-7++3.N.-1.1-1.5-2W24	Q6878
005.SCG*LB1.CP-6++9.N.15.4-4.7-5W7	Q6879
005.SCG*LB4.CP-2++3.N.11.9-1.10-2W8	Q6880
005.SCG*LB2.CP-1++6.N.-5.9-4.11-1W4	Q6881
005.SCG*LB1.CP-3++7.N.-5.14-6.15-3W5	Q6882
005.SCG*LB4.CP-3++4.N.29.10-5.11-6W11	Q6883
005.SCG*LB1.CP-7++2.N.-4.5-1.6-5W4	Q6884
005.SCG*LB1.CP-7++1.N.11.12-4.17-6W25	Q6885
005.SCG*LB3.CP14++7.N.-3.6-3.9-1W6	Q6886
005.SCG*LB2.CP-5++2.N.-5.1-2.3-4W10	Q6887
005.SCG*LB4.CP-5++5.N.19.17-2.21-4W12	Q6888
005.SCG*LB4.CP-3++0.N.-2.5-3.8-4W22	Q6889
005.SCG*LB2.CP-8++3.N.11.7-2.9-4W3	Q6890
005.SCG*LB2.CP-1++5.N.-3.15-1.17-1W11	Q6891
005.SCG*LB2.CP-5++6.N.-6.33-1.37-2W6	Q6892
005.SCG*LB2.CP-2++8.N.-8.23-1.27-1W19	Q6893
005.SCG*LB1.CP-9++3.N.11.9-2.10-4W4	Q6894
005.SCG*LB2.CP--++6.N.-5.6-3.8-2W3	Q6895
005.SCG*LB2.CP-7++8.N.11.11-1.12-4W3	Q6896
005.SCG*LB1.CP-2++8.N.-2.11-1.13-4W6	Q6897
005.SCG*LB4.CP-1++6.N.12.7-1.9-5W5	Q6898
005.SCG*LB4.CP-5++4.N.-9.10-4.16-3W24	Q6899
005.SCG*LB4.CP--++7.N.18.1-2.4-4W11	Q6900
005.SCG*LB1.CP-5++6.N.-7.4-3.5-3W4	Q6901
005.SCG*LB2.CP-1++6.N.-5.7-4.9-3W4	Q6902
005.SCG*LB3.CP--++7.N.-8.9-4.10-4W4	Q6903
005.SCG*LB2.CP-8++8.N.11.7-2.9-3W7	Q6904
005.SCG*LB3.CP13++2.N.21.12-3.13-3W5	Q6905
005.SCG*LB2.CP-5++2.N.-5.6-2.7-4W12	Q6906
005.SCG*LB3.CP12++0.N.11.1-2.6-2W30	Q6907
005.SCG*LB4.CP--++7.N.-3.1-1.6-2W31	Q6908
005.SCG*LB4.CP-7++3.N.-5.5-3.8-4W18	Q6909
005.SCG*LB1.CP-6++7.N.-9.21-4.24-1W16	Q6910
005.SCG*LB3.CP15++4.N.24.4-2.8-7W6	Q6911
005.SCG*LB1.CP10++2.N.-4.5-7.6-4W4	Q6912
005.SCG*LB4.CP-4++9.N.-3.4-2.8-6W24	Q6913
005.SCG*LB4.CP-7++0.N.-3.12-3.14-1W6	Q6914
005.SCG*LB4.CP-1++4.N.-8.12-2.15-2W13	Q6915
005.SCG*LB4.CP--++2.N.-4.9-1.10-6W5	Q6916
005.SCG*LB2.CP-6++0.N.-8.6-1.8-1W12	Q6917
005.SCG*LB1.CP-2++9.N.-6.2-5.5-2W9	Q6918
005.SCG*LB2.CP-3++7.N.-2.45-1.51-1W13	Q6919
005.SCG*LB4.CP--++1.N.13.1-1.2-3W1	Q6920
005.SCG*LB3.CP10++0.N.-3.7-3.9-4W11	Q6921
005.SCG*LB3.CP11++3.N.-5.5-1.6-3W3	Q6922
005.SCG*LB1.CP--++5.N.-2.14-1.16-3W6	Q6923
005.SCG*LB3.CP-6++7.N.-7.12-7.14-1W10	Q6924
005.SCG*LB4.CP--++4.N.14.6-4.8-6W17	Q6926
005.SCG*LB4.CP-5++5.N.18.4-1.6-2W7	Q6927
005.SCG*LB4.CP-3++4.N.-2.15-4.17-2W11	Q6928
005.SCG*LB4.CP-2++3.N.-3.26-3.28-3W14	Q6929
005.SCG*LB3.CP-9++5.N.20.26-1.28-5W4	Q6930
005.SCG*LB1.CP-9++3.N.12.31-1.36-1W29	Q6931
005.SCG*LB3.CP-9++4.N.-8.1-1.5-4W26	Q6932
005.SCG*LB3.CP-9++8.N.-1.3-1.4-7W13	Q6933
005.SCG*LB3.CP-9++4.N.-9.11-1.17-5W27	Q6934
005.SCG*LB1.CP10++2.N.-8.1-2.4-2W11	Q6935
005.SCG*LB1.CP-5++9.N.-4.13-1.17-1W20	Q6936
005.SCG*LB1.CP-5++4.N.-4.12-5.15-4W6	Q6937
005.SCG*LB3.CP-9++5.N.20.10-2.12-3W16	Q6938
005.SCG*LB1.CP-5++9.N.-3.9-1.12-3W13	Q6939
005.SCG*LB1.CP-4++2.N.-9.47-1.49-4W4	Q6940
005.SCG*LB3.CP-4++2.N.-2.20-1.22-2W3	Q6941
005.SCG*LB3.CP-4++2.N.-9.6-6.9-6W11	Q6942
005.SCG*LB3.CP-4++2.N.11.1-1.5-7W9	Q6943
005.SCG*LB4.CP-7++3.N.-2.22-1.31-3W44	Q6944
005.SCG*LB2.CP-7++6.N.16.11-1.16-3W12	Q6945
005.SCG*LB2.CP-6++8.N.11.4-3.8-6W19	Q6946
005.SCG*LB2.CP-6++9.N.-5.9-2.14-4W8	Q6947
005.SCG*LB4.CP-9++7.N.-3.43-3.45-4W10	Q6948
005.SCG*LB3.CP-5++2.N.-4.1-2.6-5W20	Q6949
005.SCG*LB1.CP-4++2.N.-9.41-4.43-8W6	Q6950
005.SCG*LB2.CP-4++5.N.-3.7-6.11-3W22	Q6951
005.SCG*LB3.CP-4++2.N.-2.28-1.33-5W1	Q6952
005.SCG*LB1.CP-4++2.N.-9.26-1.32-6W12	Q6953
005.SCG*LB3.CP-8++4.N.14.4-6.10-1W14	Q6954
005.SCG*LB2.CP-8++3.N.-5.3-1.5-5W10	Q6955
005.SCG*LB3.CP-5++4.N.11.13-3.17-5W24	Q6956
005.SCG*LB2.CP-6++8.N.12.16-1.21-2W30	Q6957
005.SCG*LB1.CP-4++2.N.-4.6-1.7-5W4	Q6958
005.SCG*LB4.CP-2++3.N.-7.7-3.10-3W25	Q6959
005.SCG*LB2.CP-5++3.N.-2.5-1.6-1W3	Q6960
005.SCG*LB2.CP-6++9.N.-5.9-2.14-4W29	Q6961
005.SCG*LB4.CP-4++5.N.-3.6-1.8-1W12	Q6962
005.SCG*LB1.CP-4++3.N.-2.11-5.13-3W8	Q6963
005.SCG*LB3.CP-4++2.N.11.6-1.10-1W15	Q6964
005.SCG*LB2.CP-8++8.N.10.8-5.11-5W18	Q6965
005.SCG*LB2.CP-3++2.N.-3.6-5.13-5W30	Q6966
005.SCG*LB2.CP-8++0.N.-6.10-3.16-1W11	Q6967
005.SCG*LB1.CP-4++2.N.-9.26-1.32-6W44	Q6968
005.SCG*LB4.CP--++1.N.-4.4-3.7-6W24	Q6969
005.SCG*LB2.CP-8++9.N.-3.1-1.5-3W16	Q6970
005.SCG*LB3.CP-6++3.N.--.1-1.3-1W9	Q6971
005.SCG*LB3.CP-6++3.N.-3.11-6.14-6W6	Q6972
005.SCG*LB4.CP-8++3.N.17.13-1.15-4W16	Q6973
005.SCG*LB2.CP-3++0.N.11.14-1.16-6W6	Q6974
005.SCG*LB4.CP-4++8.N.-2.4-1.6-6W5	Q6975
005.SCG*LB4.CP-9++1.N.-6.29-4.32-1W17	Q6976
005.SCG*LB2.CP-6++9.N.-5.14-5.16-6W6	Q6977
005.SCG*LB3.CP-7++7.N.-5.11-1.17-1W35	Q6978
005.SCG*LB4.CP--++2.N.-4.21-1.27-2W41	Q6979
005.SCG*LB3.CP-4++2.N.-2.20-1.22-2W9	Q6980
005.SCG*LB4.CP-4++9.N.11.31-2.32-5W12	Q6981
005.SCG*LB1.CP-7++3.N.-5.1-2.8-2W14	Q6982
005.SCG*LB4.CP-4++0.N.14.1-2.3-1W7	Q6983
005.SCG*LB2.CP--++9.N.-3.4-3.6-3W5	Q6984
005.SCG*LB2.CP-9++2.N.-8.3-3.5-6W10	Q6985
005.SCG*LB2.CP-3++4.N.-2.18-4.21-1W13	Q6986
005.SCG*LB2.CP-6++8.N.-9.1-1.7-5W19	Q6987
005.SCG*LB2.CP-8++0.N.-6.10-3.16-1W19	Q6988
005.SCG*LB4.CP-8++1.N.10.12-5.13-5W7	Q6989
005.SCG*LB4.CP-4++5.N.-3.6-1.8-1W4	Q6990
005.SCG*LB2.CP-7++2.N.-5.10-4.14-6W8	Q6991
005.SCG*LB2.CP-6++0.N.17.8-4.10-7W5	Q6992
005.SCG*LB3.CP-9++7.N.-3.27-5.29-4W12	Q6993
005.SCG*LB3.CP-9++4.N.10.32-1.36-3W26	Q6994
005.SCG*LB1.CP-4++3.N.-2.5-1.7-1W15	Q6995
005.SCG*LB3.CP-8++6.N.-6.1-1.8-2W12	Q6996
005.SCG*LB3.CP-4++2.N.-2.3-1.7-1W17	Q6997
005.SCG*LB2.CP-8++9.N.-8.16-4.22-4W10	Q6998
005.SCG*LB2.CP-8++9.N.10.1-1.5-7W18	Q6999
005.SCG*LB2.CP-6++8.N.12.1-1.6-2W28	Q7000
005.SCG*LB3.CP-4++2.N.-2.25-1.27-7W9	Q7001
005.SCG*LB1.CP-4++3.N.13.35-1.37-4W17	Q7002
005.SCG*LB4.CP-4++0.N.14.3-2.5-5W19	Q7003
005.SCG*LB3.CP-5++3.N.-6.8-4.11-3W6	Q7004
005.SCG*LB1.CP-9++1.N.-6.2-5.8-1W35	Q7005
005.SCG*LB2.CP-6++8.N.11.9-1.11-7W6	Q7006
005.SCG*LB3.CP-6++2.N.-8.11-4.16-4W27	Q7007
005.SCG*LB3.CP-6++3.N.-5.6-3.9-3W6	Q7008
005.SCG*LB3.CP-4++2.N.-9.9-7.15-1W11	Q7009
005.SCG*LB2.CP-8++9.N.-4.12-3.13-5W5	Q7010
005.SCG*LB1.CP-1++3.N.19.22-1.25-3W12	Q7011
005.SCG*LB2.CP-9++3.N.-6.5-3.11-2W22	Q7012
005.SCG*LB3.CP-4++2.N.-9.9-7.15-1W5	Q7013
005.SCG*LB3.CP10++5.N.-6.1-1.4-2W6	Q7014
005.SCG*LB2.CP-6++0.N.17.1-2.8-3W18	Q7015
005.SCG*LB4.CP-1++1.N.-8.32-1.33-4W6	Q7016
005.SCG*LB2.CP-9++8.N.11.3-5.8-2W26	Q7017
005.SCG*LB2.CP-5++1.N.-2.3-6.6-9W23	Q7018
005.SCG*LB2.CP-5++0.N.-3.13-4.15-1W10	Q7019
005.SCG*LB1.CP-5++8.N.-2.5-8.7-2W7	Q7020
005.SCG*LB1.CP-5++8.N.-7.8-4.11-3W6	Q7021
005.SCG*LB2.CP-9++1.N.-7.6-2.8-5W5	Q7022
005.SCG*LB1.CP-2++2.N.-8.1-2.3-1W12	Q7023
005.SCG*LB1.CP-1++8.N.-2.2-4.3-8W11	Q7024
005.SCG*LB4.CP-3++0.N.-8.14-2.16-5W11	Q7025
005.SCG*LB2.CP-5++0.N.-6.2-8.5-5W5	Q7026
005.SCG*LB2.CP-6++5.N.-2.1-1.3-1W11	Q7027
005.SCG*LB1.CP-2++2.N.-8.7-6.8-5W5	Q7028
005.SCG*LB2.CP-3++0.N.10.1-1.7-3W40	Q7029
005.SCG*LB2.CP-5++7.N.-4.1-1.6-7W33	Q7030
