lexeme	lila_lemma	wikibase_entry
o0154	114333	L23537
o0156	114335	L23538
o0156	114335	L23538
o0159	114338	L23539
o0162	114341	L23540
o0163	114342	L23541
o0165	114344	L23542
o0167	114347	L23543
o0167	114347	L23543
o0171	114351	L23544
o0172	114352	L23545
o0174	114354	L23546
o0174_sc	114355	L23547
o0177	114358	L23548
o0179	114360	L23549
o0180	114361	L23550
o0181	114362	L23551
o0182	114363	L23552
o0187	114369	L23553
o0187	114369	L23553
o0189	114371	L23554
o0190	114372	L23555
o0191	114373	L23556
o0192	114374	L23557
o0194	114376	L23558
o0197	114379	L23559
o0202	114384	L23560
o0205	114388	L23561
o0209	114393	L23562
o0218	114403	L23563
o0221	114406	L23564
o0222	114407	L23565
o0228	114413	L23566
o0229	114414	L23567
o0234	114421	L23568
o0236	114423	L23569
o0236	114423	L23569
o0241	114429	L23570
o0243	114432	L23571
o0246	114435	L23572
o0247	114436	L23573
o0248	114437	L23574
o0249	114438	L23575
o0250	114439	L23576
o0252	114441	L23577
o0255	114444	L23578
o0257	114447	L23579
o0258	114448	L23580
o0259	114449	L23581
o0262	114452	L23582
o0264	114456	L23583
o0267	114459	L23584
o0268	114460	L23585
o0269	114461	L23586
o0269_sc	114462	L23587
o0269_sc	114462	L23587
o0271	114464	L23588
o0271	114464	L23588
o0273	114466	L23589
o0276	114469	L23590
o0277	114470	L23591
o0280	114473	L23592
o0280	114473	L23592
o0282	114476	L23593
o0285	114479	L23594
o0287	114481	L23595
o0289	114483	L23596
o0290	114484	L23597
o0291	114485	L23598
o0291_sc	114485	L23599
o0292	114486	L23600
o0293	114487	L23601
o0294	114488	L23602
o0295	114489	L23603
o0295	114489	L23603
o0297	114491	L23604
o0298	114492	L23605
o0299	114493	L23606
o0300	114494	L23607
o0302	114496	L23608
o0302	114496	L23608
o0304	114498	L23609
o0305	114499	L23610
o0307	114501	L23611
o0307_sc	114502	L23612
o0309	114504	L23613
o0309	114504	L23613
o0310	114505	L23614
o0311	114506	L23615
o0312	114507	L23616
o0313	114508	L23617
o0315	114510	L23618
o0318	114513	L23619
o0320	114515	L23620
o0320	114515	L23620
o0322	114517	L23621
o0323	114518	L23622
o0324	114520	L23623
o0324	114520	L23623
o0329	114525	L23624
o0330	114526	L23625
o0331	114527	L23626
o0336	114532	L23627
o0337	114533	L23628
o0338	114534	L23629
o0341	114537	L23630
o0342	114538	L23631
o0344	114540	L23632
o0347	114543	L23633
o0350	114547	L23634
o0351	114548	L23635
o0352	114549	L23636
o0352	114549	L23636
o0353	114550	L23637
o0355	114552	L23638
o0356	114553	L23639
o0359	114556	L23640
o0364	114561	L23641
o0365	114562	L23642
o0368	114565	L23643
o0376	114574	L23644
o0379	114577	L23645
o0379	114577	L23645
o0380	114578	L23646
o0386	114585	L23647
o0387	114586	L23648
o0390	114591	L23649
o0391	114592	L23650
o0392	114593	L23651
o0396	114597	L23652
o0398	114600	L23653
o0399	114601	L23654
o0401	114603	L23655
o0401	114603	L23655
o0403	114605	L23656
o0404	114606	L23657
o0405	114607	L23658
o0406	114608	L23659
o0407	114609	L23660
o0411	114613	L23661
o0412	114614	L23662
o0417	114620	L23663
o0419	114622	L23664
o0420	114623	L23665
o0426	114629	L23666
o0427	114630	L23667
o0437	114645	L23668
o0441	114649	L23669
o0444	114652	L23670
o0450	114658	L23671
o0468	114677	L23672
o0488	114697	L23673
o0500	114714	L23674
o0506	114721	L23675
o0508	114723	L23676
o0526	114742	L23677
o0562	114784	L23678
o0570	114792	L23679
o0573	114795	L23680
o0581	114806	L23681
o0586	114812	L23682
o0588	114814	L23683
o0589	114815	L23684
o0590	114816	L23685
o0590	114816	L23685
o0591	114817	L23686
o0592	114818	L23687
o0595	114821	L23688
o0596	114822	L23689
o0597	114823	L23690
o0599	114825	L23691
o0602	114828	L23692
o0602	114828	L23692
o0603	114829	L23693
o0637	114868	L23694
o0643	114874	L23695
o0645	114876	L23696
o0648	114879	L23697
o0650	114881	L23698
o0657	114888	L23699
o0670	114902	L23700
o0696	114928	L23701
o0699	114931	L23702
o0700	114932	L23703
o0744	114974	L23704
o0747	114978	L23705
o0769	115002	L23706
o0777	115010	L23707
o0790	115025	L23708
o0792	115027	L23709
o0793	115029	L23710
o0798	115034	L23711
o0821	115059	L23712
o0831	115071	L23713
o0837	115080	L23714
o0843	115088	L23715
o0853	115099	L23716
o0854	115100	L23717
o0855	115101	L23718
o0856	115102	L23719
o0857	115103	L23720
o0858	115104	L23721
o0859	115105	L23722
o0860	115106	L23723
o0861	115107	L23724
o0861	115107	L23724
o0862	115108	L23725
o0863	115109	L23726
o0871	115118	L23727
o0874	115121	L23728
o0875	115122	L23729
o0876	115123	L23730
o0884	115131	L23731
o0889	115137	L23732
o0894	115142	L23733
o0895	115143	L23734
o0896	115144	L23735
o0909	115160	L23736
o0913	115164	L23737
o0915	115167	L23738
o0944	115195	L23739
o0951	115202	L23740
o0977	115233	L23741
o0978	115235	L23742
o1006	115264	L23743
o1025	115284	L23744
o1027	115286	L23745
o1070	115338	L23746
o1075	115344	L23747
o1079	115348	L23748
o1095	115363	L23749
o1108	115377	L23750
o1145	115418	L23751
o1156	115433	L23752
o1167	115445	L23753
o1201	115485	L23754
o9036	115490	L23755
o9249	115493	L23756
o9251	115494	L23757
o9287	115495	L23758
o9344	115496	L23759
o9350	115501	L23760
o9648	115505	L23761
o9742	115545	L23762
p0009	115574	L23763
p0019	115587	L23764
p0021	115590	L23765
p0022	115591	L23766
p0023	115592	L23767
p0028	115597	L23768
p0035	115606	L23769
p0041	115612	L23770
p0052	115624	L23771
p0072	115648	L23772
p0084	115663	L23773
p0108	115693	L23774
p0114	115699	L23775
p0114_sc	115700	L23776
p0118	115704	L23777
p0123	115709	L23778
p0133	115720	L23779
p0141	115728	L23780
p0147	115735	L23781
p0148	115737	L23782
p0158	115748	L23783
p0160	115750	L23784
p0161	115752	L23785
p0188	115786	L23786
p0213	115812	L23787
p0214	115813	L23788
p0215	115814	L23789
p0217	115818	L23790
p0223	115825	L23791
p0223	115825	L23791
p0276	115892	L23792
p0279	115895	L23793
p0351	115984	L23794
p0361	115995	L23795
p0367	116001	L23796
p0390	116030	L23797
p0391	116031	L23798
p0410	116051	L23799
p0411	116052	L23800
p0413	116054	L23801
p0419	116061	L23802
p0442	116085	L23803
p0459	116104	L23804
p0468	116114	L23805
p0472	116118	L23806
p0477	116123	L23807
p0481	116127	L23808
p0496	116142	L23809
p0497	116144	L23810
p0513	116164	L23811
p0517	116168	L23812
p0523	116174	L23813
p0529	116181	L23814
p0540	116193	L23815
p0543	116196	L23816
p0544	116197	L23817
p0549	116202	L23818
p0566	116223	L23819
p0586	116246	L23820
p0589	116252	L23821
p0592	116255	L23822
p0600	116265	L23823
p0606	116274	L23824
p0607	116275	L23825
p0607_sc	116276	L23826
p0610	116279	L23827
p0614	116283	L23828
p0616	116285	L23829
p0616	116285	L23829
p0619	116288	L23830
p0632	116303	L23831
p0635	116307	L23832
p0639	116311	L23833
p0644	116316	L23834
p0659	116332	L23835
p0668	116341	L23836
p0670	116343	L23837
p0688	116364	L23838
p0692	116368	L23839
p0724	116404	L23840
p0725	116405	L23841
p0727	116407	L23842
p0736	116417	L23843
p0736	116417	L23843
p0736	116417	L23843
p0738	116419	L23844
p0757	116443	L23845
p0762	116448	L23846
p0769	116455	L23847
p0785	116472	L23848
p0787	116474	L23849
p0796	116485	L23850
p0805	116497	L23851
p0809	116501	L23852
p0814	116506	L23853
p0819	116512	L23854
p0821	116514	L23855
p0871	116575	L23856
p0873	116577	L23857
p0876	116580	L23858
p0879	116583	L23859
p0880	116584	L23860
p0881	116585	L23861
p0882	116586	L23862
p0885	116589	L23863
p0889	116593	L23864
p0891	116595	L23865
p0898	116602	L23866
p0900	116604	L23867
p0904	116608	L23868
p0905	116609	L23869
p0913	116617	L23870
p0914	116618	L23871
p0915	116619	L23872
p0921	116625	L23873
p0922	116626	L23874
p0927	116631	L23875
p0928	116632	L23876
p0929	116633	L23877
p0930	116634	L23878
p0932	116636	L23879
p0933	116637	L23880
p0934	116638	L23881
p0939	116643	L23882
p0941	116645	L23883
p0942	116646	L23884
p0948	116652	L23885
p0949	116653	L23886
p0951	116656	L23887
p0955	116660	L23888
p0957	116662	L23889
p0958	116663	L23890
p0962	116667	L23891
p0966	116671	L23892
p0967	116672	L23893
p0968	116673	L23894
p0972	116677	L23895
p0976	116682	L23896
p0976	116682	L23896
p0978	116684	L23897
p0980	116686	L23898
p0983	116689	L23899
p0984	116690	L23900
p0985	116691	L23901
p0986	116692	L23902
p0988	116694	L23903
p0990	116696	L23904
p0992	116698	L23905
p0994	116700	L23906
p0995	116701	L23907
p0998	116704	L23908
p1003	116709	L23909
p1008	116714	L23910
p1011	116717	L23911
p1012	116718	L23912
p1013	116719	L23913
p1016	116722	L23914
p1020	116726	L23915
p1022	116728	L23916
p1028	116734	L23917
p1032	116738	L23918
p1033	116739	L23919
p1035	116741	L23920
p1036	116742	L23921
p1037	116743	L23922
p1039	116745	L23923
p1040	116746	L23924
p1041	116747	L23925
p1043	116749	L23926
p1050	116757	L23927
p1052	116759	L23928
p1053	116760	L23929
p1054	116761	L23930
p1062	116769	L23931
p1065	116774	L23932
p1078	116788	L23933
p1079	116789	L23934
p1081	116791	L23935
p1082	116792	L23936
p1083	116793	L23937
p1086	116796	L23938
p1092	116802	L23939
p1093	116803	L23940
p1106	116816	L23941
p1107	116817	L23942
p1108	116818	L23943
p1111	116821	L23944
p1118	116829	L23945
p1119	116830	L23946
p1127	116838	L23947
p1128	116839	L23948
p1129	116840	L23949
p1130	116841	L23950
p1132	116843	L23951
p1138	116849	L23952
p1139	116850	L23953
p1143	116854	L23954
p1144	116855	L23955
p1146	116857	L23956
p1147	116858	L23957
p1149	116860	L23958
p1152	116863	L23959
p1153	116864	L23960
p1154	116865	L23961
p1156	116867	L23962
p1157	116868	L23963
p1161	116872	L23964
p1163	116874	L23965
p1165	116876	L23966
p1166	116877	L23967
p1169	116880	L23968
p1170	116881	L23969
p1171	116882	L23970
p1174	116886	L23971
p1176	116888	L23972
p1177	116889	L23973
p1179	116891	L23974
p1180	116892	L23975
p1182	116894	L23976
p1183	116895	L23977
p1190	116902	L23978
p1191	116903	L23979
p1192	116904	L23980
p1196	116908	L23981
p1196_sc	116909	L23982
p1200	116913	L23983
p1210	116924	L23984
p1213	116928	L23985
p1228	116943	L23986
p1230	116945	L23987
p1237	116952	L23988
p1253	116968	L23989
p1293	117010	L23990
p1295	117012	L23991
p1300	117017	L23992
p1303	117020	L23993
p1303	117020	L23993
p1306	117023	L23994
p1308	117025	L23995
p1310	117027	L23996
p1311	117028	L23997
p1312	117029	L23998
p1315	117032	L23999
p1319	117036	L24000
p1324	117041	L24001
p1325	117042	L24002
p1327	117044	L24003
p1330	117047	L24004
p1331	117048	L24005
p1332	117049	L24006
p1337	117054	L24007
p1338	117055	L24008
p1339	117056	L24009
p1341	117059	L24010
p1343	117061	L24011
p1344	117062	L24012
p1352	117070	L24013
p1354	117072	L24014
p1355	117073	L24015
p1356	117074	L24016
p1357	117075	L24017
p1362	117080	L24018
p1367	117085	L24019
p1374	117092	L24020
p1375	117093	L24021
p1376	117094	L24022
p1378	117096	L24023
p1379	117097	L24024
p1382	117101	L24025
p1384	117103	L24026
p1388	117107	L24027
p1391	117110	L24028
p1394	117113	L24029
p1395	117114	L24030
p1396	117115	L24031
p1406	117125	L24032
p1411	117130	L24033
p1413	117132	L24034
p1417	117136	L24035
p1420	117139	L24036
p1422	117141	L24037
p1423	117142	L24038
p1427	117146	L24039
p1436	117155	L24040
p1437	117156	L24041
p1438	117157	L24042
p1439	117158	L24043
p1446	117167	L24044
p1447	117168	L24045
p1450	117171	L24046
p1454	117176	L24047
p1455	117177	L24048
p1460	117183	L24049
p1463	117186	L24050
p1472	117195	L24051
p1477	117200	L24052
p1483	117207	L24053
p1487	117212	L24054
p1493	117218	L24055
p1496	117221	L24056
p1500	117225	L24057
p1502	117227	L24058
p1504	117229	L24059
p1505	117230	L24060
p1506	117231	L24061
p1508	117233	L24062
p1512	117238	L24063
p1513	117239	L24064
p1516	117242	L24065
p1520	117246	L24066
p1521	117247	L24067
p1524	117250	L24068
p1525	117251	L24069
p1529	117255	L24070
p1530	117256	L24071
p1533	117259	L24072
p1535	117261	L24073
p1536	117262	L24074
p1537	117263	L24075
p1539	117265	L24076
p1543	117269	L24077
p1545	117271	L24078
p1549	117275	L24079
p1550	117276	L24080
p1552	117278	L24081
p1554	117280	L24082
p1559	117286	L24083
p1562	117289	L24084
p1563	117290	L24085
p1567	117294	L24086
p1571	117299	L24087
p1571_sc	117298	L24088
p1575	117303	L24089
p1576	117304	L24090
p1577	117305	L24091
p1578	117306	L24092
p1581	117309	L24093
p1586	117314	L24094
p1587	117315	L24095
p1591	117319	L24096
p1595	117323	L24097
p1596	117324	L24098
p1605	117333	L24099
p1607	117335	L24100
p1609	117337	L24101
p1612	117340	L24102
p1613	117341	L24103
p1618	117346	L24104
p1621	117349	L24105
p1623	117351	L24106
p1624	117352	L24107
p1625	117353	L24108
p1626	117354	L24109
p1627	117355	L24110
p1628	117356	L24111
p1630	117358	L24112
p1631	117359	L24113
p1632	117360	L24114
p1634	117362	L24115
p1642	117371	L24116
p1644	117373	L24117
p1646	117375	L24118
p1648	117377	L24119
p1649	117378	L24120
p1650	117379	L24121
p1651	117380	L24122
p1653	117382	L24123
p1654	117383	L24124
p1657	117386	L24125
p1658	117387	L24126
p1660	117389	L24127
p1661	117390	L24128
p1662	117391	L24129
p1664	117393	L24130
p1665	117394	L24131
p1671	117400	L24132
p1671_sc	117401	L24133
p1674	117404	L24134
p1675	117405	L24135
p1676	117406	L24136
p1677	117407	L24137
p1678	117408	L24138
p1680	117410	L24139
p1681	117411	L24140
p1683	117413	L24141
p1685	117415	L24142
p1687	117417	L24143
p1691	117421	L24144
p1695	117425	L24145
p1697	117427	L24146
p1700	117431	L24147
p1703	117434	L24148
p1705	117436	L24149
p1709	117440	L24150
p1712	117443	L24151
p1713	117444	L24152
p1714	117445	L24153
p1715	117446	L24154
p1719	117450	L24155
p1720	117451	L24156
p1724	117455	L24157
p1726	117457	L24158
p1730	117461	L24159
p1737	117468	L24160
p1738	117469	L24161
p1743	117476	L24162
p1745	117478	L24163
p1746	117479	L24164
p1748	117481	L24165
p1750	117484	L24166
p1753	117487	L24167
p1754	117488	L24168
p1755	117489	L24169
p1756	117490	L24170
p1757	117491	L24171
p1758	117492	L24172
p1760	117494	L24173
p1761	117495	L24174
p1764	117498	L24175
p1770	117504	L24176
p1799	117537	L24177
p1808	117548	L24178
p1809	117549	L24179
p1814	117554	L24180
p1851	117597	L24181
p1915	117665	L24182
p1928	117678	L24183
p1967	117720	L24184
p1977	117730	L24185
p1979	117732	L24186
p1979_sc	117732	L24187
p2013	117766	L24188
p2025	117780	L24189
p2038	117797	L24190
p2043	117803	L24191
p2046	117806	L24192
p2049	117809	L24193
p2049_sc	117810	L24194
p2052	117814	L24195
p2053	117816	L24196
p2068	117835	L24197
p2070	117838	L24198
p2081	117852	L24199
p2084	117857	L24200
p2087	117860	L24201
p2088	117861	L24202
p2089	117862	L24203
p2092	117865	L24204
p2094	117868	L24205
p2111	117886	L24206
p2113	117888	L24207
p2115	117891	L24208
p2126	117903	L24209
p2128	117905	L24210
p2130	117908	L24211
p2132	117910	L24212
p2137	117918	L24213
p2157	117944	L24214
p2159	117946	L24215
p2168	117955	L24216
p2172	117960	L24217
p2218	118010	L24218
p2221	118013	L24219
p2226	118019	L24220
p2227	118020	L24221
p2238	118032	L24222
p2241	118035	L24223
p2251	118047	L24224
p2255	118053	L24225
p2263	118061	L24226
p2272	118073	L24227
p2278	118082	L24228
p2279	118083	L24229
p2300	118110	L24230
p2300	118110	L24230
p2303	118113	L24231
p2306	118116	L24232
p2320	118131	L24233
p2333	118144	L24234
p2348	118160	L24235
p2352	118164	L24236
p2361	118174	L24237
p2363	118176	L24238
p2374	118191	L24239
p2377	118194	L24240
p2381	118199	L24241
p2384	118202	L24242
p2429	118257	L24243
p2441	118271	L24244
p2455	118285	L24245
p2463	118293	L24246
p2466	118297	L24247
p2469	118300	L24248
p2473	118305	L24249
p2474	118306	L24250
p2476	118308	L24251
p2479	118312	L24252
p2539	118387	L24253
p2555	118406	L24254
p2562	118414	L24255
p2584	118439	L24256
p2600	118456	L24257
p2602	118459	L24258
p2615	118473	L24259
p2635	118497	L24260
p2635	118497	L24260
p2638	118500	L24261
p2642	118504	L24262
p2653	118518	L24263
p2671	118540	L24264
p2681	118550	L24265
p2695	118567	L24266
p2696	118568	L24267
p2697	118569	L24268
p2705	118578	L24269
p2710	118583	L24270
p2714	118587	L24271
p2717	118592	L24272
p2719	118594	L24273
p2731	118607	L24274
p2733	118609	L24275
p2741	118617	L24276
p2744	118621	L24277
p2751	118629	L24278
p2753	118634	L24279
p2765	118648	L24280
p2774	118658	L24281
p2775	118659	L24282
p2776	118660	L24283
p2778	118666	L24284
p2779	118667	L24285
p2782	118670	L24286
p2790	118681	L24287
p2792	118683	L24288
p2794	118685	L24289
p2795	118686	L24290
p2796	118687	L24291
p2798	118689	L24292
p2805	118696	L24293
p2810	118701	L24294
p2815	118706	L24295
p2817	118708	L24296
p2819	118710	L24297
p2820	118711	L24298
p2825	118717	L24299
p2829	118721	L24300
p2832	118724	L24301
p2838	118730	L24302
p2841	118733	L24303
p2842	118734	L24304
p2843	118735	L24305
p2847	118739	L24306
p2850	118743	L24307
p2857	118751	L24308
p2860	118755	L24309
p2861	118757	L24310
p2866	118762	L24311
p2868	118764	L24312
p2871	118767	L24313
p2872	118768	L24314
p2873	118769	L24315
p2874	118770	L24316
p2877	118773	L24317
p2880	118778	L24318
p2881	118779	L24319
p2883	118781	L24320
p2884	118782	L24321
p2886	118784	L24322
p2889	118789	L24323
p2890	118790	L24324
p2892	118792	L24325
p2893	118793	L24326
p2893	118793	L24326
p2898	118799	L24327
p2899	118800	L24328
p2903	118804	L24329
p2910	118812	L24330
p2912	118814	L24331
p2916	118818	L24332
p2928	118832	L24333
p2929	118833	L24334
p2936	118840	L24335
p2940	118844	L24336
p2942	118846	L24337
p2947	118853	L24338
p2948	118854	L24339
p2951	118858	L24340
p2952	118859	L24341
p2954	118861	L24342
p2957	118865	L24343
p2959	118867	L24344
p2960	118868	L24345
p2961	118869	L24346
p2962	118870	L24347
p2967	118875	L24348
p2977	118886	L24349
p2983	118892	L24350
p2985	118894	L24351
p2987	118896	L24352
p2989	118898	L24353
p2990	118899	L24354
p2994	118903	L24355
p2995	118904	L24356
p2996	118905	L24357
p3000	118909	L24358
p3001	118910	L24359
p3002	118911	L24360
p3003	118912	L24361
p3005	118914	L24362
p3006	118915	L24363
p3008	118917	L24364
p3009	118918	L24365
p3011	118920	L24366
p3012	118921	L24367
p3013	118922	L24368
p3014	118924	L24369
p3016	118926	L24370
p3017	118927	L24371
p3019	118929	L24372
p3020	118930	L24373
p3022	118932	L24374
p3023	118933	L24375
p3024	118934	L24376
p3025	118935	L24377
p3029	118939	L24378
p3031	118941	L24379
p3036	118946	L24380
p3037	118947	L24381
p3039	118949	L24382
p3041	118951	L24383
p3042	118952	L24384
p3043	118953	L24385
p3044	118954	L24386
p3045	118955	L24387
p3046	118956	L24388
p3048	118958	L24389
p3049	118959	L24390
p3052	118962	L24391
p3053	118963	L24392
p3055	118965	L24393
p3056	118966	L24394
p3062	118972	L24395
p3068	118978	L24396
p3069	118979	L24397
p3070	118980	L24398
p3073	118983	L24399
p3077	118987	L24400
p3078	118988	L24401
p3080	118990	L24402
p3082	118992	L24403
p3084	118994	L24404
p3086	118996	L24405
p3088	118998	L24406
p3089	118999	L24407
p3094	119004	L24408
p3095	119005	L24409
p3096	119006	L24410
p3097	119007	L24411
p3102	119012	L24412
p3105	119015	L24413
p3106	119016	L24414
p3108	119018	L24415
p3109	119019	L24416
p3110	119020	L24417
p3113	119023	L24418
p3114	119024	L24419
p3116	119027	L24420
p3117	119028	L24421
p3118	119030	L24422
p3124	119036	L24423
p3126	119038	L24424
p3127	119039	L24425
p3130	119042	L24426
p3131	119043	L24427
p3133	119045	L24428
p3140	119052	L24429
p3141	119053	L24430
p3143	119055	L24431
p3144	119056	L24432
p3145	119057	L24433
p3147	119059	L24434
p3147	119059	L24434
p3149	119061	L24435
p3150	119062	L24436
p3151	119063	L24437
p3153	119065	L24438
p3156	119068	L24439
p3160	119072	L24440
p3161	119073	L24441
p3164	119076	L24442
p3166	119078	L24443
p3172	119084	L24444
p3174	119086	L24445
p3175	119087	L24446
p3176	119088	L24447
p3178	119090	L24448
p3180	119093	L24449
p3182	119095	L24450
p3183	119096	L24451
p3184	119097	L24452
p3185	119098	L24453
p3186	119099	L24454
p3191	119104	L24455
p3193	119106	L24456
p3195	119108	L24457
p3196	119109	L24458
p3198	119111	L24459
p3202	119115	L24460
p3204	119117	L24461
p3205	119118	L24462
p3206	119119	L24463
p3211	119124	L24464
p3215	119128	L24465
p3219	119132	L24466
p3222	119135	L24467
p3225	119138	L24468
p3226	119139	L24469
p3231	119144	L24470
p3234	119148	L24471
p3236	119150	L24472
p3241	119156	L24473
p3242	119157	L24474
p3247	119162	L24475
p3249	119164	L24476
p3252	119167	L24477
p3255	119170	L24478
p3256	119171	L24479
p3258	119173	L24480
p3259	119174	L24481
p3262	119177	L24482
p3266	119181	L24483
p3267	119182	L24484
p3270	119185	L24485
p3276	119191	L24486
p3277	119192	L24487
p3280	119198	L24488
p3282	119200	L24489
p3283	119201	L24490
p3287	119205	L24491
p3292	119210	L24492
p3293	119211	L24493
p3296	119214	L24494
p3300	119218	L24495
p3302	119220	L24496
p3303	119221	L24497
p3304	119222	L24498
p3306	119224	L24499
p3307	119225	L24500
p3308	119226	L24501
p3309	119227	L24502
p3310	119228	L24503
p3314	119232	L24504
p3320	119239	L24505
p3323	119242	L24506
p3325	119244	L24507
p3327	119246	L24508
p3329	119249	L24509
p3330	119250	L24510
p3332	119252	L24511
p3335	119255	L24512
p3336	119256	L24513
p3338	119258	L24514
p3343	119263	L24515
p3345	119265	L24516
p3347	119267	L24517
p3354	119274	L24518
p3355	119275	L24519
p3356	119276	L24520
p3357	119277	L24521
p3358	119278	L24522
p3360	119280	L24523
p3361	119281	L24524
p3362	119282	L24525
p3365	119285	L24526
p3367	119288	L24527
p3368	119289	L24528
p3369	119290	L24529
p3370	119291	L24530
p3372	119293	L24531
p3373	119294	L24532
p3375	119296	L24533
p3376	119297	L24534
p3377	119298	L24535
p3378	119299	L24536
p3380	119301	L24537
p3381	119302	L24538
p3382	119303	L24539
p3383	119304	L24540
p3385	119306	L24541
p3386	119307	L24542
p3387	119308	L24543
p3388	119309	L24544
p3390	119311	L24545
p3392	119314	L24546
p3393	119315	L24547
p3394	119316	L24548
p3395	119317	L24549
p3396	119318	L24550
p3398	119320	L24551
p3400	119322	L24552
p3401	119323	L24553
p3402	119324	L24554
p3408	119332	L24555
p3410	119334	L24556
p3411	119335	L24557
p3412	119336	L24558
p3413	119337	L24559
p3415	119339	L24560
p3418	119342	L24561
p3419	119343	L24562
p3419_sc	119344	L24563
p3421	119346	L24564
p3427	119355	L24565
p3428	119356	L24566
p3429	119357	L24567
p3431	119359	L24568
p3435	119364	L24569
p3436	119366	L24570
p3438	119368	L24571
p3441	119371	L24572
p3443	119373	L24573
p3444	119374	L24574
p3445	119375	L24575
p3449	119379	L24576
p3452	119382	L24577
p3453	119383	L24578
p3454	119384	L24579
p3456	119386	L24580
p3461	119392	L24581
p3465	119396	L24582
p3496	119430	L24583
p3497	119431	L24584
p3497	119431	L24584
p3499	119434	L24585
p3502	119437	L24586
p3506	119441	L24587
p3513	119448	L24588
p3569	119506	L24589
p3575	119512	L24590
p3590	119530	L24591
p3618	119559	L24592
p3620	119561	L24593
p3623	119564	L24594
p3634	119577	L24595
p3639	119582	L24596
p3641	119584	L24597
p3652	119595	L24598
p3654	119597	L24599
p3656	119599	L24600
p3657	119600	L24601
p3659	119602	L24602
p3662	119605	L24603
p3665	119610	L24604
p3666	119612	L24605
p3673	119620	L24606
p3678	119625	L24607
p3679	119626	L24608
p3681	119628	L24609
p3683	119630	L24610
p3687	119634	L24611
p3691	119638	L24612
p3692	119639	L24613
p3699	119646	L24614
p3700	119647	L24615
p3704	119651	L24616
p3705	119652	L24617
p3708	119655	L24618
p3709	119656	L24619
p3712	119659	L24620
p3721	119668	L24621
p3729	119676	L24622
p3731	119678	L24623
p3732	119679	L24624
p3734	119681	L24625
p3738	119685	L24626
p3747	119696	L24627
p3752	119701	L24628
p3756	119705	L24629
p3763	119712	L24630
p3764	119714	L24631
p3767	119717	L24632
p3771	119721	L24633
p3772	119722	L24634
p3773	119723	L24635
p3774	119724	L24636
p3777	119727	L24637
p3779	119729	L24638
p3780	119730	L24639
p3783	119735	L24640
p3787	119740	L24641
p3790	119743	L24642
p3794	119747	L24643
p3795	119748	L24644
p3796	119749	L24645
p3797	119751	L24646
p3800	119754	L24647
p3804	119759	L24648
p3810	119765	L24649
p3815	119770	L24650
p3816	119771	L24651
p3819	119774	L24652
p3822	119777	L24653
p3827	119782	L24654
p3828	119783	L24655
p3834	119789	L24656
p3835	119790	L24657
p3836	119791	L24658
p3837	119792	L24659
p3840	119795	L24660
p3843	119798	L24661
p3850	119805	L24662
p3852	119807	L24663
p3856	119811	L24664
p3857	119812	L24665
p3858	119813	L24666
p3867	119823	L24667
p3870	119826	L24668
p3873	119830	L24669
p3874	119831	L24670
p3877	119834	L24671
p3878	119835	L24672
p3879	119836	L24673
p3882	119839	L24674
p3888	119845	L24675
p3890	119847	L24676
p3891	119848	L24677
p3895	119852	L24678
p3898	119856	L24679
p3901	119859	L24680
p3905	119863	L24681
p3913	119873	L24682
p3914	119874	L24683
p3915	119875	L24684
p3918	119878	L24685
p3924	119884	L24686
p3926	119888	L24687
p3931	119893	L24688
p3937	119900	L24689
p3943	119906	L24690
p3945	119908	L24691
p3949	119912	L24692
p3951	119914	L24693
p3953	119916	L24694
p3959	119924	L24695
p3962	119927	L24696
p3969	119934	L24697
p3973	119938	L24698
p3983	119948	L24699
p3984	119949	L24700
p3985	119950	L24701
p3989	119954	L24702
p3991	119956	L24703
p3993	119958	L24704
p4000	119965	L24705
p4006	119971	L24706
p4008	119973	L24707
p4015	119980	L24708
p4023	119988	L24709
p4039	120005	L24710
p4042	120008	L24711
p4043	120009	L24712
p4044	120010	L24713
p4050	120017	L24714
p4052	120020	L24715
p4056	120024	L24716
p4057	120025	L24717
p4061	120029	L24718
p4066	120035	L24719
p4067	120036	L24720
p4078	120048	L24721
p4080	120051	L24722
p4083	120054	L24723
p4084	120055	L24724
p4085	120056	L24725
p4095	120066	L24726
p4096	120067	L24727
p4098	120069	L24728
p4099	120070	L24729
p4100	120071	L24730
p4103	120074	L24731
p4106	120077	L24732
p4107	120078	L24733
p4108	120079	L24734
p4121	120092	L24735
p4123	120094	L24736
p4126	120097	L24737
p4129	120100	L24738
p4132	120103	L24739
p4135	120106	L24740
p4139	120111	L24741
p4142	120114	L24742
p4146	120118	L24743
p4149	120121	L24744
p4150	120122	L24745
p4152	120124	L24746
p4160	120132	L24747
p4162	120134	L24748
p4164	120136	L24749
p4166	120138	L24750
p4167	120139	L24751
p4168	120140	L24752
p4169	120141	L24753
p4171	120143	L24754
p4175	120148	L24755
p4183	120156	L24756
p4186	120159	L24757
p4190	120163	L24758
p4196	120169	L24759
p4200	120173	L24760
p4201	120174	L24761
p4203	120176	L24762
p4208	120181	L24763
p4209	120182	L24764
p4210	120183	L24765
p4214	120187	L24766
p4221	120195	L24767
p4223	120197	L24768
p4232	120206	L24769
p4233	120207	L24770
p4234	120208	L24771
p4235	120209	L24772
p4238	120212	L24773
p4244	120218	L24774
