lexeme	lila_lemma	wikibase_entry
p0980	116686	L15668
p0983	116689	L15669
p0984	116690	L15670
p0985	116691	L15671
p0986	116692	L15672
p0988	116694	L15673
p0990	116696	L15674
p0992	116698	L15675
p0994	116700	L15676
p0995	116701	L15677
p0998	116704	L15678
p1003	116709	L15679
p1008	116714	L15680
p1011	116717	L15681
p1012	116718	L15682
p1013	116719	L15683
p1016	116722	L15684
p1020	116726	L15685
p1022	116728	L15686
p1028	116734	L15687
p1032	116738	L15688
p1033	116739	L15689
p1035	116741	L15690
p1036	116742	L15691
p1037	116743	L15692
p1039	116745	L15693
p1040	116746	L15694
p1041	116747	L15695
p1043	116749	L15696
p1050	116757	L15697
p1052	116759	L15698
p1053	116760	L15699
p1054	116761	L15700
p1062	116769	L15701
p1065	116774	L15702
p1078	116788	L15703
p1079	116789	L15704
p1081	116791	L15705
p1082	116792	L15706
p1083	116793	L15707
p1086	116796	L15708
p1092	116802	L15709
p1093	116803	L15710
p1106	116816	L15711
p1107	116817	L15712
p1108	116818	L15713
p1111	116821	L15714
p1118	116829	L15715
p1119	116830	L15716
p1127	116838	L15717
p1128	116839	L15718
p1129	116840	L15719
p1130	116841	L15720
p1132	116843	L15721
p1138	116849	L15722
p1139	116850	L15723
p1143	116854	L15724
p1144	116855	L15725
p1146	116857	L15726
p1147	116858	L15727
p1152	116863	L15728
p1153	116864	L15729
p1154	116865	L15730
p1156	116867	L15731
p1157	116868	L15732
p1161	116872	L15733
p1163	116874	L15734
p1165	116876	L15735
p1166	116877	L15736
p1169	116880	L15737
p1170	116881	L15738
p1171	116882	L15739
p1174	116886	L15740
p1176	116888	L15741
p1177	116889	L15742
p1179	116891	L15743
p1180	116892	L15744
p1182	116894	L15745
p1183	116895	L15746
p1190	116902	L15747
p1191	116903	L15748
p1192	116904	L15749
p1196	116908	L15750
p1196_sc	116909	L15751
p1200	116913	L15752
p1210	116924	L15753
p1213	116928	L15754
p1228	116943	L15755
p1230	116945	L15756
p1237	116952	L15757
p1253	116968	L15758
p1293	117010	L15759
p1295	117012	L15760
p1300	117017	L15761
p1306	117023	L15762
p1308	117025	L15763
p1310	117027	L15764
p1311	117028	L15765
p1312	117029	L15766
p1315	117032	L15767
p1319	117036	L15768
p1324	117041	L15769
p1325	117042	L15770
p1327	117044	L15771
p1330	117047	L15772
p1331	117048	L15773
p1332	117049	L15774
p1337	117054	L15775
p1338	117055	L15776
p1339	117056	L15777
p1341	117059	L15778
p1343	117061	L15779
p1344	117062	L15780
p1354	117072	L15781
p1355	117073	L15782
p1356	117074	L15783
p1357	117075	L15784
p1362	117080	L15785
p1367	117085	L15786
p1374	117092	L15787
p1375	117093	L15788
p1376	117094	L15789
p1378	117096	L15790
p1379	117097	L15791
p1382	117101	L15792
p1384	117103	L15793
p1388	117107	L15794
p1391	117110	L15795
p1394	117113	L15796
p1395	117114	L15797
p1396	117115	L15798
p1406	117125	L15799
p1411	117130	L15800
p1413	117132	L15801
p1417	117136	L15802
p1420	117139	L15803
p1422	117141	L15804
p1423	117142	L15805
p1427	117146	L15806
p1436	117155	L15807
p1437	117156	L15808
p1438	117157	L15809
p1439	117158	L15810
p1446	117167	L15811
p1447	117168	L15812
p1450	117171	L15813
p1454	117176	L15814
p1455	117177	L15815
p1460	117183	L15816
p1463	117186	L15817
p1472	117195	L15818
p1477	117200	L15819
p1483	117207	L15820
p1487	117212	L15821
p1493	117218	L15822
p1496	117221	L15823
p1500	117225	L15824
p1502	117227	L15825
p1504	117229	L15826
p1505	117230	L15827
p1506	117231	L15828
p1508	117233	L15829
p1512	117238	L15830
p1513	117239	L15831
p1516	117242	L15832
p1520	117246	L15833
p1521	117247	L15834
p1524	117250	L15835
p1525	117251	L15836
p1529	117255	L15837
p1530	117256	L15838
p1533	117259	L15839
p1535	117261	L15840
p1536	117262	L15841
p1537	117263	L15842
p1539	117265	L15843
p1543	117269	L15844
p1545	117271	L15845
p1549	117275	L15846
p1550	117276	L15847
p1552	117278	L15848
p1554	117280	L15849
p1559	117286	L15850
p1562	117289	L15851
p1563	117290	L15852
p1567	117294	L15853
p1571	117299	L15854
p1571_sc	117298	L15855
p1575	117303	L15856
p1576	117304	L15857
p1577	117305	L15858
p1578	117306	L15859
p1581	117309	L15860
p1586	117314	L15861
p1587	117315	L15862
p1591	117319	L15863
p1595	117323	L15864
p1596	117324	L15865
p1607	117335	L15866
p1609	117337	L15867
p1612	117340	L15868
p1613	117341	L15869
p1618	117346	L15870
p1621	117349	L15871
p1623	117351	L15872
p1624	117352	L15873
p1625	117353	L15874
p1626	117354	L15875
p1627	117355	L15876
p1628	117356	L15877
p1630	117358	L15878
p1631	117359	L15879
p1632	117360	L15880
p1634	117362	L15881
p1642	117371	L15882
p1644	117373	L15883
p1646	117375	L15884
p1648	117377	L15885
p1649	117378	L15886
p1650	117379	L15887
p1651	117380	L15888
p1653	117382	L15889
p1654	117383	L15890
p1657	117386	L15891
p1658	117387	L15892
p1660	117389	L15893
p1661	117390	L15894
p1662	117391	L15895
p1664	117393	L15896
p1665	117394	L15897
p1671	117400	L15898
p1671_sc	117401	L15899
p1674	117404	L15900
p1675	117405	L15901
p1676	117406	L15902
p1677	117407	L15903
p1678	117408	L15904
p1680	117410	L15905
p1681	117411	L15906
p1683	117413	L15907
p1685	117415	L15908
p1687	117417	L15909
p1695	117425	L15910
p1697	117427	L15911
p1700	117431	L15912
p1703	117434	L15913
p1705	117436	L15914
p1709	117440	L15915
p1712	117443	L15916
p1713	117444	L15917
p1714	117445	L15918
p1715	117446	L15919
p1719	117450	L15920
p1720	117451	L15921
p1724	117455	L15922
p1726	117457	L15923
p1730	117461	L15924
p1737	117468	L15925
p1738	117469	L15926
p1743	117476	L15927
p1745	117478	L15928
p1746	117479	L15929
p1748	117481	L15930
p1750	117484	L15931
p1753	117487	L15932
p1754	117488	L15933
p1755	117489	L15934
p1756	117490	L15935
p1757	117491	L15936
p1758	117492	L15937
p1760	117494	L15938
p1761	117495	L15939
p1764	117498	L15940
p1770	117504	L15941
p1799	117537	L15942
p1808	117548	L15943
p1814	117554	L15944
p1851	117597	L15945
p1915	117665	L15946
p1928	117678	L15947
p1967	117720	L15948
p1977	117730	L15949
p1979	117732	L15950
p1979_sc	117732	L15951
p2013	117766	L15952
p2025	117780	L15953
p2038	117797	L15954
p2043	117803	L15955
p2046	117806	L15956
p2049	117809	L15957
p2049_sc	117810	L15958
p2052	117814	L15959
p2053	117816	L15960
p2068	117835	L15961
p2070	117838	L15962
p2081	117852	L15963
p2084	117857	L15964
p2087	117860	L15965
p2088	117861	L15966
p2089	117862	L15967
p2092	117865	L15968
p2094	117868	L15969
p2111	117886	L15970
p2113	117888	L15971
p2115	117891	L15972
p2126	117903	L15973
p2128	117906	L15974
p2130	117908	L15975
p2132	117910	L15976
p2137	117918	L15977
p2157	117944	L15978
p2159	117946	L15979
p2168	117955	L15980
p2172	117960	L15981
p2218	118010	L15982
p2221	118013	L15983
p2226	118019	L15984
p2227	118020	L15985
p2238	118032	L15986
p2241	118035	L15987
p2251	118047	L15988
p2255	118053	L15989
p2263	118061	L15990
p2272	118073	L15991
p2278	118082	L15992
p2279	118083	L15993
p2303	118113	L15994
p2306	118116	L15995
p2320	118131	L15996
p2333	118144	L15997
p2352	118164	L15998
p2361	118174	L15999
p2363	118176	L16000
p2374	118191	L16001
p2377	118194	L16002
p2381	118199	L16003
p2384	118202	L16004
p2429	118257	L16005
p2441	118271	L16006
p2455	118285	L16007
p2463	118293	L16008
p2466	118297	L16009
p2469	118300	L16010
p2473	118305	L16011
p2474	118306	L16012
p2476	118308	L16013
p2479	118312	L16014
p2539	118387	L16015
p2555	118406	L16016
p2584	118439	L16017
p2600	118456	L16018
p2602	118459	L16019
p2615	118473	L16020
p2642	118504	L16021
p2653	118518	L16022
p2671	118540	L16023
p2681	118550	L16024
p2695	118567	L16025
p2696	118568	L16026
p2697	118569	L16027
p2705	118578	L16028
p2710	118583	L16029
p2714	118587	L16030
p2717	118592	L16031
p2719	118594	L16032
p2731	118607	L16033
p2733	118609	L16034
p2741	118617	L16035
p2744	118621	L16036
p2751	118629	L16037
p2753	118634	L16038
p2765	118648	L16039
p2774	118658	L16040
p2775	118659	L16041
p2776	118660	L16042
p2778	118666	L16043
p2779	118667	L16044
p2782	118670	L16045
p2790	118681	L16046
p2792	118683	L16047
p2794	118685	L16048
p2795	118686	L16049
p2796	118687	L16050
p2798	118689	L16051
p2805	118696	L16052
p2810	118701	L16053
p2815	118706	L16054
p2817	118708	L16055
p2819	118710	L16056
p2820	118711	L16057
p2825	118717	L16058
p2829	118721	L16059
p2832	118724	L16060
p2838	118730	L16061
p2841	118733	L16062
p2842	118734	L16063
p2843	118735	L16064
p2847	118739	L16065
p2850	118743	L16066
p2857	118751	L16067
p2860	118755	L16068
p2861	118756	L16069
p2866	118762	L16070
p2868	118764	L16071
p2871	118767	L16072
p2872	118768	L16073
p2873	118769	L16074
p2874	118770	L16075
p2877	118773	L16076
p2880	118778	L16077
p2881	118779	L16078
p2883	118781	L16079
p2884	118782	L16080
p2886	118784	L16081
p2889	118789	L16082
p2890	118790	L16083
p2892	118792	L16084
p2893	118793	L16085
p2898	118799	L16086
p2899	118800	L16087
p2903	118804	L16088
p2910	118812	L16089
p2912	118814	L16090
p2916	118818	L16091
p2928	118832	L16092
p2929	118833	L16093
p2936	118840	L16094
p2940	118844	L16095
p2942	118846	L16096
p2947	118853	L16097
p2948	118854	L16098
p2951	118858	L16099
p2952	118859	L16100
p2954	118861	L16101
p2957	118865	L16102
p2959	118867	L16103
p2960	118868	L16104
p2961	118869	L16105
p2962	118870	L16106
p2967	118875	L16107
p2977	118886	L16108
p2983	118892	L16109
p2985	118894	L16110
p2987	118896	L16111
p2989	118898	L16112
p2990	118899	L16113
p2994	118903	L16114
p2995	118904	L16115
p2996	118905	L16116
p3000	118909	L16117
p3001	118910	L16118
p3002	118911	L16119
p3003	118912	L16120
p3005	118914	L16121
p3006	118915	L16122
p3008	118917	L16123
p3009	118918	L16124
p3011	118920	L16125
p3012	118921	L16126
p3013	118922	L16127
p3014	118923	L16128
p3016	118926	L16129
p3017	118927	L16130
p3019	118929	L16131
p3020	118930	L16132
p3022	118932	L16133
p3023	118933	L16134
p3024	118934	L16135
p3025	118935	L16136
p3029	118939	L16137
p3031	118941	L16138
p3036	118946	L16139
p3037	118947	L16140
p3039	118949	L16141
p3041	118951	L16142
p3042	118952	L16143
p3043	118953	L16144
p3044	118954	L16145
p3045	118955	L16146
p3046	118956	L16147
p3048	118958	L16148
p3049	118959	L16149
p3052	118962	L16150
p3053	118963	L16151
p3055	118965	L16152
p3056	118966	L16153
p3062	118972	L16154
p3068	118978	L16155
p3069	118979	L16156
p3070	118980	L16157
p3073	118983	L16158
p3077	118987	L16159
p3078	118988	L16160
p3080	118990	L16161
p3082	118992	L16162
p3084	118994	L16163
p3086	118996	L16164
p3088	118998	L16165
p3089	118999	L16166
p3094	119004	L16167
p3095	119005	L16168
p3096	119006	L16169
p3097	119007	L16170
p3102	119012	L16171
p3105	119015	L16172
p3106	119016	L16173
p3108	119018	L16174
p3109	119019	L16175
p3110	119020	L16176
p3113	119023	L16177
p3114	119024	L16178
p3116	119027	L16179
p3117	119028	L16180
p3118	119030	L16181
p3124	119036	L16182
p3126	119038	L16183
p3127	119039	L16184
p3130	119042	L16185
p3131	119043	L16186
p3133	119045	L16187
p3140	119052	L16188
p3141	119053	L16189
p3143	119055	L16190
p3144	119056	L16191
p3145	119057	L16192
p3149	119061	L16193
p3150	119062	L16194
p3151	119063	L16195
p3153	119065	L16196
p3156	119068	L16197
p3160	119072	L16198
p3161	119073	L16199
p3164	119076	L16200
p3166	119078	L16201
p3172	119084	L16202
p3174	119086	L16203
p3175	119087	L16204
p3176	119088	L16205
p3178	119090	L16206
p3180	119092	L16207
p3182	119095	L16208
p3183	119096	L16209
p3184	119097	L16210
p3185	119098	L16211
p3186	119099	L16212
p3191	119104	L16213
p3193	119106	L16214
p3195	119108	L16215
p3196	119109	L16216
p3198	119111	L16217
p3202	119115	L16218
p3204	119117	L16219
p3206	119119	L16220
p3211	119124	L16221
p3215	119128	L16222
p3219	119132	L16223
p3222	119135	L16224
p3225	119138	L16225
p3226	119139	L16226
p3231	119144	L16227
p3234	119148	L16228
p3236	119150	L16229
p3241	119156	L16230
p3242	119157	L16231
p3247	119162	L16232
p3249	119164	L16233
p3252	119167	L16234
p3255	119170	L16235
p3256	119171	L16236
p3258	119173	L16237
p3259	119174	L16238
p3262	119177	L16239
p3266	119181	L16240
p3270	119185	L16241
p3276	119191	L16242
p3277	119192	L16243
p3280	119198	L16244
p3282	119200	L16245
p3283	119201	L16246
p3287	119205	L16247
p3292	119210	L16248
p3293	119211	L16249
p3296	119214	L16250
p3300	119218	L16251
p3302	119220	L16252
p3303	119221	L16253
p3304	119222	L16254
p3306	119224	L16255
p3307	119225	L16256
p3308	119226	L16257
p3309	119227	L16258
p3310	119228	L16259
p3314	119232	L16260
p3320	119239	L16261
p3323	119242	L16262
p3325	119244	L16263
p3329	119249	L16264
p3330	119250	L16265
p3332	119252	L16266
p3335	119255	L16267
p3336	119256	L16268
p3338	119258	L16269
p3343	119263	L16270
p3345	119265	L16271
p3347	119267	L16272
p3354	119274	L16273
p3355	119275	L16274
p3356	119276	L16275
p3357	119277	L16276
p3358	119278	L16277
p3360	119280	L16278
p3361	119281	L16279
p3362	119282	L16280
p3365	119285	L16281
p3367	119288	L16282
p3368	119289	L16283
p3369	119290	L16284
p3370	119291	L16285
p3372	119293	L16286
p3373	119294	L16287
p3375	119296	L16288
p3376	119297	L16289
p3377	119298	L16290
p3378	119299	L16291
p3380	119301	L16292
p3381	119302	L16293
p3382	119303	L16294
p3383	119304	L16295
p3385	119306	L16296
p3386	119307	L16297
p3387	119308	L16298
p3388	119309	L16299
p3390	119311	L16300
p3392	119314	L16301
p3393	119315	L16302
p3394	119316	L16303
p3395	119317	L16304
p3396	119318	L16305
p3398	119320	L16306
p3400	119322	L16307
p3401	119323	L16308
p3402	119324	L16309
p3408	119332	L16310
p3410	119334	L16311
p3411	119335	L16312
p3412	119336	L16313
p3413	119337	L16314
p3415	119339	L16315
p3418	119342	L16316
p3419	119343	L16317
p3419_sc	119344	L16318
p3421	119346	L16319
p3427	119355	L16320
p3428	119356	L16321
p3429	119357	L16322
p3431	119359	L16323
p3435	119364	L16324
p3436	119366	L16325
p3438	119368	L16326
p3441	119371	L16327
p3443	119373	L16328
p3444	119374	L16329
p3445	119375	L16330
p3449	119379	L16331
p3452	119382	L16332
p3453	119383	L16333
p3454	119384	L16334
p3456	119386	L16335
p3461	119392	L16336
p3465	119396	L16337
p3496	119430	L16338
p3499	119434	L16339
p3502	119437	L16340
p3506	119441	L16341
p3513	119448	L16342
p3569	119506	L16343
p3575	119512	L16344
p3590	119530	L16345
p3618	119559	L16346
p3620	119561	L16347
p3623	119564	L16348
p3634	119577	L16349
p3639	119582	L16350
p3641	119584	L16351
p3652	119595	L16352
p3654	119597	L16353
p3656	119599	L16354
p3657	119600	L16355
p3659	119602	L16356
p3662	119605	L16357
p3665	119610	L16358
p3666	119612	L16359
p3673	119620	L16360
p3678	119625	L16361
p3679	119626	L16362
p3681	119628	L16363
p3683	119630	L16364
p3687	119634	L16365
p3691	119638	L16366
p3692	119639	L16367
p3699	119646	L16368
p3700	119647	L16369
p3704	119651	L16370
p3705	119652	L16371
p3708	119655	L16372
p3709	119656	L16373
p3712	119659	L16374
p3721	119668	L16375
p3729	119676	L16376
p3731	119678	L16377
p3732	119679	L16378
p3734	119681	L16379
p3738	119685	L16380
p3747	119696	L16381
p3752	119701	L16382
p3756	119705	L16383
p3763	119712	L16384
p3764	119714	L16385
p3767	119717	L16386
p3771	119721	L16387
p3772	119722	L16388
p3773	119723	L16389
p3774	119724	L16390
p3777	119727	L16391
p3779	119729	L16392
p3780	119730	L16393
p3783	119735	L16394
p3787	119740	L16395
p3790	119743	L16396
p3794	119747	L16397
p3795	119748	L16398
p3796	119749	L16399
p3797	119751	L16400
p3800	119754	L16401
p3804	119759	L16402
p3810	119765	L16403
p3815	119770	L16404
p3816	119771	L16405
p3819	119774	L16406
p3822	119777	L16407
p3827	119782	L16408
p3828	119783	L16409
p3834	119789	L16410
p3835	119790	L16411
p3836	119791	L16412
p3837	119792	L16413
p3840	119795	L16414
p3843	119798	L16415
p3850	119805	L16416
p3852	119807	L16417
p3856	119811	L16418
p3857	119812	L16419
p3858	119813	L16420
p3867	119823	L16421
p3870	119826	L16422
p3873	119830	L16423
p3874	119831	L16424
p3877	119834	L16425
p3878	119835	L16426
p3879	119836	L16427
p3882	119839	L16428
p3888	119845	L16429
p3890	119847	L16430
p3891	119848	L16431
p3895	119852	L16432
p3898	119856	L16433
p3901	119859	L16434
p3905	119863	L16435
p3913	119873	L16436
p3914	119874	L16437
p3915	119875	L16438
p3918	119878	L16439
p3924	119884	L16440
p3926	119888	L16441
p3931	119893	L16442
p3937	119900	L16443
p3943	119906	L16444
p3945	119908	L16445
p3949	119912	L16446
p3951	119914	L16447
p3953	119916	L16448
p3959	119924	L16449
p3962	119927	L16450
p3969	119934	L16451
p3973	119938	L16452
p3983	119948	L16453
p3984	119949	L16454
p3985	119950	L16455
p3989	119954	L16456
p3991	119956	L16457
p3993	119958	L16458
p4000	119965	L16459
p4006	119971	L16460
p4008	119973	L16461
p4015	119980	L16462
p4023	119988	L16463
p4039	120005	L16464
p4042	120008	L16465
p4043	120009	L16466
p4044	120010	L16467
p4050	120017	L16468
p4052	120020	L16469
p4056	120024	L16470
p4057	120025	L16471
p4061	120029	L16472
p4066	120035	L16473
p4067	120036	L16474
p4078	120048	L16475
p4080	120051	L16476
p4083	120054	L16477
p4085	120056	L16478
p4095	120066	L16479
p4096	120067	L16480
p4098	120069	L16481
p4099	120070	L16482
p4100	120071	L16483
p4103	120074	L16484
p4106	120077	L16485
p4108	120079	L16486
p4121	120092	L16487
p4123	120094	L16488
p4126	120097	L16489
p4129	120100	L16490
p4132	120103	L16491
p4135	120106	L16492
p4139	120111	L16493
p4142	120114	L16494
p4146	120118	L16495
p4149	120121	L16496
p4150	120122	L16497
p4152	120124	L16498
p4160	120132	L16499
p4162	120134	L16500
p4164	120136	L16501
p4166	120138	L16502
p4167	120139	L16503
p4168	120140	L16504
p4169	120141	L16505
p4171	120143	L16506
p4175	120148	L16507
p4183	120156	L16508
p4186	120159	L16509
p4190	120163	L16510
p4196	120169	L16511
p4200	120173	L16512
p4201	120174	L16513
p4203	120176	L16514
p4208	120181	L16515
p4209	120182	L16516
p4210	120183	L16517
p4214	120187	L16518
p4221	120195	L16519
p4223	120197	L16520
p4232	120206	L16521
p4233	120207	L16522
p4234	120208	L16523
p4235	120209	L16524
p4238	120212	L16525
p4244	120218	L16526
p4259	120234	L16527
p4267	120242	L16528
p4270	120245	L16529
p4325	120301	L16530
p4330	120306	L16531
p4365	120344	L16532
p4369	120348	L16533
p4376	120357	L16534
p4379	120360	L16535
p4380	120361	L16536
p4391	120372	L16537
p4393	120374	L16538
p4397	120378	L16539
p4405	120386	L16540
p4406	120387	L16541
p4418	120401	L16542
p4432	120417	L16543
p4437	120423	L16544
p4458	120445	L16545
p4461	120448	L16546
p4461_sc	120449	L16547
p4477	120465	L16548
p4479	120468	L16549
p4486	120475	L16550
p4494	120483	L16551
p4500	120489	L16552
p4502	120491	L16553
p4514	120504	L16554
p4528	120518	L16555
p4534	120525	L16556
p4543	120536	L16557
p4552	120545	L16558
p4553	120546	L16559
p4556	120549	L16560
p4563	120556	L16561
p4566	120559	L16562
p4572	120566	L16563
p4590	120585	L16564
p4591	120586	L16565
p4604	120600	L16566
p4605	120601	L16567
p4613	120610	L16568
p4618	120615	L16569
p4619	120616	L16570
p4621	120618	L16571
p4621_sc	120619	L16572
p4666	120667	L16573
p4673	120674	L16574
p4688	120689	L16575
p4694	120695	L16576
p4697	120698	L16577
p4698	120699	L16578
p5000	120701	L16579
p6376	120725	L16580
p6421	120727	L16581
p6434	120729	L16582
p6435	120730	L16583
p6691	120733	L16584
p7128	120742	L16585
p8357	120761	L16586
p8413	120762	L16587
p9933	120925	L16588
p9941	120927	L16589
p9942	120928	L16590
p9947	120934	L16591
p9948	120935	L16592
q0067	121018	L16593
q0078	121028	L16594
q0087	121037	L16595
q0090	121041	L16596
q0095	121046	L16597
q0099	121050	L16598
q0156	121120	L16599
q0164	121128	L16600
q0178	121142	L16601
q0183	121148	L16602
q0189	121155	L16603
q0191	121157	L16604
q0206	121174	L16605
q0209	121178	L16606
q0219	121190	L16607
q0281	121257	L16608
q0282	121258	L16609
q0293	121271	L16610
q0294	121272	L16611
q9103	121311	L16612
r0085	121448	L16613
r0230	121597	L16614
r0247	121614	L16615
r0279	121646	L16616
r0284	121652	L16617
r0352	121723	L16618
r0374	121745	L16619
r0388	121760	L16620
r0446	121818	L16621
r0960	122336	L16622
r0961	122337	L16623
r0962	122340	L16624
r0963	122342	L16625
r0964	122343	L16626
r0965	122345	L16627
r0966	122346	L16628
r0967	122347	L16629
r0967_sc	122348	L16630
r0969	122349	L16631
r0970	122350	L16632
r0971	122351	L16633
r0972	122352	L16634
r0973	122353	L16635
r0974	122354	L16636
r0975	122355	L16637
r0976	122356	L16638
r0977	122357	L16639
r0978	122358	L16640
r0979	122359	L16641
r0980	122360	L16642
r0981	122361	L16643
r0982	122362	L16644
r0983	122363	L16645
r0984	122364	L16646
r0985	122365	L16647
r0986	122366	L16648
r0987	122367	L16649
r0988	122368	L16650
r0989	122369	L16651
r0991	122371	L16652
r0991_sc	122372	L16653
r0992	122373	L16654
r0993	122374	L16655
r0994	122375	L16656
r0995	122377	L16657
r0996	122378	L16658
r0997	122379	L16659
r0999	122380	L16660
r1000	122381	L16661
r1001	122382	L16662
r1002	122383	L16663
r1003	122384	L16664
r1004	122385	L16665
r1005	122386	L16666
r1006	122387	L16667
r1007	122388	L16668
r1008	122389	L16669
r1009	122390	L16670
r1010	122391	L16671
r1011	122392	L16672
r1012	122393	L16673
r1013	122394	L16674
r1014	122395	L16675
r1015	122396	L16676
r1016	122397	L16677
r1017	122398	L16678
r1018	122399	L16679
r1019	122400	L16680
r1020	122401	L16681
r1021	122402	L16682
r1022	122403	L16683
r1023	122404	L16684
r1024	122405	L16685
r1025	122406	L16686
r1026	122407	L16687
r1027	122408	L16688
r1028	122409	L16689
r1029	122410	L16690
r1030	122411	L16691
r1031	122412	L16692
r1032	122413	L16693
r1033	122414	L16694
r1034	122415	L16695
r1035	122416	L16696
r1036	122417	L16697
r1037	122418	L16698
r1038	122419	L16699
r1040	122420	L16700
r1041	122421	L16701
r1042	122422	L16702
r1043	122423	L16703
r1044	122425	L16704
r1045	122427	L16705
r1046	122428	L16706
r1047	122430	L16707
r1048	122431	L16708
r1049	122432	L16709
r1050	122433	L16710
r1051	122434	L16711
r1052	122435	L16712
r1053	122436	L16713
r1054	122437	L16714
r1055	122438	L16715
r1056	122439	L16716
r1057	122440	L16717
r1058	122441	L16718
r1059	122442	L16719
r1060	122443	L16720
r1061	122444	L16721
r1062	122445	L16722
r1063	122446	L16723
r1064	122447	L16724
r1067	122450	L16725
r1068	122451	L16726
r1069	122452	L16727
r1070	122453	L16728
r1071	122454	L16729
r1072	122455	L16730
r1073	122456	L16731
r1074	122457	L16732
r1075	122458	L16733
r1076	122459	L16734
r1077	122460	L16735
r1078	122461	L16736
r1079	122462	L16737
r1080	122463	L16738
r1081	122464	L16739
r1082	122465	L16740
r1083	122466	L16741
r1084	122467	L16742
r1085	122468	L16743
r1086	122469	L16744
r1087	122470	L16745
r1088	122471	L16746
r1089	122472	L16747
r1090	122473	L16748
r1091	122474	L16749
r1092	122475	L16750
r1093	122476	L16751
r1094	122477	L16752
r1095	122478	L16753
r1096	122479	L16754
r1097	122480	L16755
r1098	122481	L16756
r1099	122482	L16757
r1100	122483	L16758
r1101	122484	L16759
r1102	122485	L16760
r1103	122486	L16761
r1104	122487	L16762
r1105	122488	L16763
r1106	122489	L16764
r1107	122490	L16765
r1110	122493	L16766
r1111	122494	L16767
r1112	122495	L16768
r1113	122496	L16769
r1113_sc	122497	L16770
r1115	122499	L16771
r1116	122500	L16772
r1117	122501	L16773
r1118	122502	L16774
r1119	122503	L16775
r1120	122504	L16776
r1121	122505	L16777
r1122	122506	L16778
r1123	122507	L16779
r1124	122508	L16780
r1125	122509	L16781
r1126	122510	L16782
r1126_sc	122511	L16783
r1127	122512	L16784
r1128	122513	L16785
r1129	122514	L16786
r1130	122515	L16787
r1131	122516	L16788
r1132	122517	L16789
r1133	122518	L16790
r1134	122520	L16791
r1135	122521	L16792
r1136	122522	L16793
r1137	122523	L16794
r1138	122524	L16795
r1139	122525	L16796
r1140	122526	L16797
r1141	122527	L16798
r1143	122529	L16799
r1144	122530	L16800
r1145	122531	L16801
r1146	122532	L16802
r1147	122533	L16803
r1148	122534	L16804
r1149	122535	L16805
r1150	122536	L16806
r1151	122537	L16807
r1152	122538	L16808
r1153	122539	L16809
r1154	122540	L16810
r1155	122541	L16811
r1156	122542	L16812
r1157	122544	L16813
r1158	122545	L16814
r1159	122547	L16815
r1160	122548	L16816
r1161	122549	L16817
r1162	122550	L16818
r1163	122551	L16819
r1164	122552	L16820
r1165	122553	L16821
r1166	122554	L16822
r1167	122555	L16823
r1168	122556	L16824
r1169	122557	L16825
r1170	122558	L16826
r1171	122559	L16827
r1172	122560	L16828
r1173	122561	L16829
r1175	122563	L16830
r1176	122564	L16831
r1177	122565	L16832
r1178	122566	L16833
r1179	122567	L16834
r1180	122568	L16835
r1181	122569	L16836
r1183	122572	L16837
r1184	122573	L16838
r1185	122574	L16839
r1185_sc	122575	L16840
r1186	122577	L16841
r1187	122578	L16842
r1188	122579	L16843
r1189	122580	L16844
r1192	122583	L16845
r1193	122584	L16846
r1194	122585	L16847
r1195	122586	L16848
r1196	122587	L16849
r1197	122588	L16850
r1198	122589	L16851
r1199	122590	L16852
r1200	122592	L16853
r1201	122593	L16854
r1202	122594	L16855
r1203	122595	L16856
r1204	122596	L16857
r1205	122597	L16858
r1206	122598	L16859
r1207	122599	L16860
r1208	122601	L16861
r1210	122602	L16862
r1211	122603	L16863
r1212	122604	L16864
r1213	122605	L16865
r1214	122606	L16866
r1215	122607	L16867
r1216	122608	L16868
r1218	122610	L16869
r1219	122611	L16870
r1230	122612	L16871
r1231	122613	L16872
r1232	122615	L16873
r1233	122616	L16874
r1235	122618	L16875
r1236	122619	L16876
r1237	122620	L16877
r1238	122621	L16878
r1239	122622	L16879
r1240	122623	L16880
r1241	122624	L16881
r1241_sc	122625	L16882
r1242	122626	L16883
r1243	122627	L16884
r1244	122628	L16885
r1245	122629	L16886
r1246	122630	L16887
r1247	122631	L16888
r1248	122632	L16889
r1249	122633	L16890
r1250	122634	L16891
r1251	122635	L16892
r1252	122636	L16893
r1253	122637	L16894
r1254	122638	L16895
r1255	122639	L16896
r1256	122640	L16897
r1257	122642	L16898
r1258	122643	L16899
r1259	122644	L16900
r1260	122645	L16901
r1261	122646	L16902
r1262	122647	L16903
r1263	122648	L16904
r1264	122649	L16905
r1265	122650	L16906
r1266	122651	L16907
r1267	122652	L16908
r1268	122653	L16909
r1269	122654	L16910
r1270	122655	L16911
r1271	122656	L16912
r1272	122657	L16913
r1273	122658	L16914
r1275	122660	L16915
r1276	122661	L16916
r1277	122662	L16917
r1278	122663	L16918
r1279	122664	L16919
r1280	122665	L16920
r1282	122667	L16921
r1283	122668	L16922
r1284	122669	L16923
r1285	122670	L16924
r1286	122671	L16925
r1287	122672	L16926
r1288	122673	L16927
r1290	122675	L16928
r1291	122676	L16929
r1292	122677	L16930
r1293	122678	L16931
r1294	122679	L16932
r1295	122680	L16933
r1296	122681	L16934
