lexeme_id	label
o0068	obiurgo
o0069	obiuro
o0070	oblanguesco
o0072	oblaqueo
o0080	oblatro
o0087	oblecto
o0090	oblenio
o0091	oblido
o0094	obligo
o0095	obligurio
o0096	oblimo
o0097	oblingo
o0098	oblinio
o0099	oblino
o0102	obliquo
o0104	oblitesco
o0107	oblittero
o0112	obliuiscor
o0114	obloco
o0120	obloquor
o0121	obluceo
o0123	obluctor
o0125	obludio
o0126	obludo
o0130	obmento
o0132	obmisceo
o0133	obmolior
o0134	obmordeo
o0135	obmoueo
o0137	obmurmuro
o0138	obmussito
o0139	obmusso
o0140	obmutesco
o0142	obnecto
o0143	obnitor
o0146	obnoxio
o0151	obnubilo
o0152	obnubo
o0154	obnuntio
o0156	oboedio
o0159	oboleo
o0162	oborior
o0163	obradio
o0165	obrelinquo
o0167	obrepo
o0171	obrepto
o0172	obretio
o0174	obrigeo
o0174_sc	obrigesco
o0177	obrodo
o0179	obrogo
o0180	obrubesco
o0181	obructo
o0182	obruo
o0187	obsaepio
o0189	obsaluto
o0190	obsatullo
o0191	obsaturo
o0192	obscaeuo
o0194	obdormisco
o0197	obscurefacio
o0202	obscuro
o0205	obsecro
o0209	obsecundo
o0218	obsequor
o0221	obsero
o0222	obsero
o0228	obseruito
o0229	obseruo
o0234	obsibilo
o0236	obsideo
o0241	obsidio
o0243	obsido
o0246	obsigno
o0247	obsipo
o0248	obsisto
o0249	obsolefacio
o0250	obsolesco
o0252	obsono
o0255	obsonito
o0257	obsono
o0258	obsopio
o0259	obsorbeo
o0262	obsterno
o0264	obstetrico
o0267	obstineo
o0268	obstino
o0269	obstupeo
o0269_sc	obstipesco
o0271	obsto
o0273	obstrangulo
o0276	obstrepito
o0277	obstrepo
o0280	obstrigillo
o0282	obstringo
o0285	obstruo
o0287	obstupefacio
o0289	obstupro
o0290	obsufflo
o0291	obsum
o0291_sc	obsum
o0292	obsuo
o0293	obsurdesco
o0294	obtaedescit
o0295	obtego
o0297	obtempero
o0298	obtendo
o0299	obtenebresco
o0300	obtenebro
o0302	obtero
o0304	obtestor
o0305	obtexo
o0307	obticeo
o0307_sc	obticesco
o0309	obtineo
o0310	obtingo
o0311	obtinnio
o0312	obtorpesco
o0313	obtorqueo
o0315	obtraho
o0318	obtrecto
o0320	obtrudo
o0322	obtrunco
o0323	obtueor
o0324	obtundo
o0329	obturbo
o0330	obturgesco
o0331	obturo
o0336	obuagio
o0337	obuagulo
o0338	obuallo
o0341	obuaro
o0342	obuelo
o0344	obuenio
o0347	obuerbero
o0350	obuerso
o0351	obunco
o0352	obuerto
o0353	obuigilo
o0355	obuolito
o0356	obuoluo
o0359	obuolutor
o0364	occaeco
o0365	occaedo
o0368	occallesco
o0376	occedo
o0379	occento
o0380	occepto
o0386	occido
o0387	occido
o0390	occillo
o0391	occino
o0392	occipio
o0396	occisito
o0398	occlamito
o0399	occlaresco
o0401	occludo
o0403	occo
o0404	occresco
o0405	occubo
o0406	occulco
o0407	occulo
o0411	occulto
o0412	occumbo
o0417	occupo
o0419	occuro
o0420	occurro
o0426	occursito
o0427	occurso
o0437	ocquinisco
o0441	obhaeresco
o0444	obsoleo
o0450	oblaqueo
o0468	octiplico
o0488	odoror
o0500	oculo
o0506	odefacio
o0508	odio
o0526	odoro
o0562	offendo
o0570	offenso
o0573	offero
o0581	officio
o0586	offigo
o0588	offirmo
o0589	offlecto
o0590	offoco
o0591	offreno
o0592	offringo
o0595	offulcio
o0596	offulgeo
o0597	offundo
o0599	offusco
o0602	oggannio
o0603	oggero
o0637	olo
o0643	olesco
o0645	oleto
o0648	olfacio
o0650	olfacto
o0657	olimo
o0670	oliuo
o0696	omino
o0699	omitto
o0700	ommento
o0744	onco
o0747	onero
o0769	onusto
o0777	opaco
o0790	operculo
o0792	operio
o0793	opero
o0798	operto
o0821	opimo
o0831	opino
o0837	oppugno
o0843	opitulo
o0853	oporteo
o0854	oppallesco
o0855	oppando
o0856	oppango
o0857	oppecto
o0858	oppedo
o0859	opperior
o0860	oppessulo
o0861	oppeto
o0862	oppilo
o0863	oppico
o0871	oppignero
o0874	oppilo
o0875	oppleo
o0876	opploro
o0877	oppono
o0884	opprimo
o0889	opprobro
o0894	oppugno
o0895	opputo
o0896	oppuuio
o0909	opto
o0913	opulento
o0915	opulesco
o0944	orbifico
o0951	orbo
o0977	ordino
o0978	ordio
o1006	orior
o1025	orno
o1027	oro
o1070	oscillo
o1075	oscito
o1079	osculor
o1095	ostendo
o1108	ostento
o1145	otior
o1156	ouico
o1167	ouo
o1201	osculo
o9036	obduro
o9249	obsolefio
o9251	obsoleto
o9287	obstupefio
o9344	obuio
o9350	obumbro
o9648	olfio
o9742	occano
p0009	pabulor
p0019	pacifico
p0021	pacisco
p0022	paco
p0023	paco
p0028	pactuor
p0035	paedagogo
p0041	paedico
p0052	paeniteo
p0072	pagino
p0084	palaestro
p0108	palitor
p0114	palleo
p0114_sc	pallesco
p0118	pallio
p0123	pallo
p0133	palmesco
p0141	palmo
p0147	palo
p0148	palo
p0158	palpebro
p0160	palpito
p0161	palpo
p0188	pampino
p0213	pandiculor
p0214	pando
p0215	pando
p0217	pandurizo
p0223	pango
p0276	pappo
p0279	papulo
p0351	parasitor
p0361	paratragoedo
p0367	parco
p0390	parento
p0391	pareo
p0410	pario
p0411	pario
p0413	parito
p0419	paro
p0442	paruifio
p0459	participo
p0468	partio
p0472	partito
p0477	parturio
p0481	paruifacio
p0496	pascito
p0497	pasco
p0513	passito
p0517	passo
p0523	pastillico
p0529	pastino
p0540	patagino
p0543	patefacio
p0544	patefio
p0549	pateo
p0566	patio
p0586	patrisso
p0589	patro
p0592	patrocinor
p0600	pauefio
p0606	pauefacio
p0607	paueo
p0607_sc	pauesco
p0610	pauido
p0614	pauimento
p0616	pauio
p0619	pauito
p0632	pauperesco
p0635	paupero
p0639	paupulo
p0644	pauso
p0659	pecco
p0668	pectino
p0670	pecto
p0688	peculio
p0692	peculor
p0724	pedo
p0725	pedo
p0727	peduculo
p0736	peiero
p0738	peioro
p0757	pellicio
p0762	pelliculo
p0769	pello
p0785	pendeo
p0787	pendo
p0796	penetro
p0805	pennesco
p0809	pennor
p0814	pensiculo
p0819	pensito
p0821	penso
p0871	peracesco
p0873	peracuo
p0876	peraedifico
p0879	peraequo
p0880	peraestimo
p0881	peragito
p0882	perago
p0885	peragro
p0889	perambulo
p0891	peramo
p0898	perardeo
p0900	peraresco
p0904	perarmo
p0905	peraro
p0913	peraudio
p0914	perbacchor
p0915	perbasio
p0921	perbibo
p0922	perbito
p0927	percaedo
p0928	percalefacio
p0929	percalefio
p0930	percalesco
p0932	percallesco
p0933	percandefacio
p0934	percandefio
p0939	percelebro
p0941	percello
p0942	percenseo
p0948	percido
p0949	percieo
p0951	percipio
p0955	percito
p0957	perclaresco
p0958	percludo
p0962	percognosco
p0966	percolo
p0967	percolo
p0968	percolopo
p0972	perconor
p0976	perconto
p0978	percooperio
p0980	percoquo
p0983	percrebresco
p0984	percrepo
p0985	percribro
p0986	percrucio
p0988	percudo
p0990	percumbo
p0992	percupio
p0994	percuro
p0995	percurro
p0998	percurso
p1003	percutio
p1008	perdeleo
p1011	perdepso
p1012	perdescribo
p1013	perdesino
p1016	perdico
p1020	perdisco
p1022	perdissipo
p1028	perdiuido
p1032	perdo
p1033	perdoceo
p1035	perdoleo
p1036	perdolo
p1037	perdominor
p1039	perdomo
p1040	perdormisco
p1041	perduco
p1043	perducto
p1050	perduro
p1052	peredo
p1053	perefflo
p1054	pereffluo
p1062	peregrinor
p1065	perelixo
p1078	perennito
p1079	perenno
p1081	pereo
p1082	perequito
p1083	pererro
p1086	perexeo
p1092	perexsicco
p1093	perfabrico
p1106	perfero
p1107	perferuefio
p1108	perferueo
p1111	perficio
p1118	perfigo
p1119	perfingo
p1127	perflo
p1128	perfloreo
p1129	perfluctuo
p1130	perfluo
p1132	perfodio
p1138	performo
p1139	perforo
p1143	perfoueo
p1144	perfremo
p1146	perfrequento
p1147	perfreto
p1149	perfrico
p1152	perfrigefacio
p1153	perfrigero
p1154	perfrigesco
p1156	perfringo
p1157	perfrio
p1161	perfruor
p1163	perfugio
p1165	perfulcio
p1166	perfulguro
p1169	perfundo
p1170	perfungor
p1171	perfuro
p1174	pergnosco
p1176	pergaudeo
p1177	perglisco
p1179	pernosco
p1180	pergo
p1182	pergraecor
p1183	pergrandesco
p1190	perhaurio
p1191	perhibeo
p1192	perhiemo
p1196	perhorreo
p1196_sc	perhorresco
p1200	periacio
p1210	periclitor
p1213	periculor
p1228	perimo
p1230	perimpleo
p1237	perindigeo
p1253	perinungo
p1293	perlabor
p1295	perlateo
p1300	perlauo
p1303	perlego
p1306	perlibet
p1308	perlibro
p1310	perlimo
p1311	perlinio
p1312	perlino
p1315	perlito
p1319	perluceo
p1324	perlumino
p1325	perluo
p1327	perlustro
p1330	permacero
p1331	permadefacio
p1332	permadesco
p1337	permanasco
p1338	permaneo
p1339	permano
p1341	permarceo
p1343	permaturesco
p1344	permaturo
p1352	permingo
p1354	permensuro
p1355	permeo
p1356	permereo
p1357	permetior
p1362	permisceo
p1367	permitto
p1374	permolo
p1375	permonstro
p1376	permorior
p1378	permoueo
p1379	permulceo
p1382	permundo
p1384	permunio
p1388	permuto
p1391	pernauigo
p1394	perneco
p1395	pernego
p1396	perneo
p1406	perniteo
p1411	pernocto
p1413	pernotesco
p1417	pernumero
p1420	perobligo
p1422	peroccido
p1423	perodi
p1427	peroleo
p1436	perorno
p1437	peroro
p1438	perosculor
p1439	perpaco
p1446	perpasco
p1447	perpateo
p1450	perpauefacio
p1454	perpedio
p1455	perpello
p1460	perpendo
p1463	perpenso
p1472	perpetior
p1477	perpetro
p1483	perpetuo
p1487	perplaceo
p1493	perplexor
p1496	perpluo
p1500	perpolio
p1502	perpopulor
p1504	perpotior
p1505	perpoto
p1506	perprandeo
p1508	perprimo
p1512	perprurisco
p1513	perpudescit
p1516	perpurgo
p1520	perputo
p1521	perputresco
p1524	perquiesco
p1525	perquiro
p1529	perrepo
p1530	perrepto
p1533	perrodo
p1535	perrogito
p1536	perrogo
p1537	perrumpo
p1539	persaeuio
p1543	persaluto
p1545	persano
p1549	perscindo
p1550	perscisco
p1552	perscribo
p1554	perscriptito
p1559	perscruto
p1562	perseco
p1563	persector
p1567	persedeo
p1571	persentio
p1571_sc	persentisco
p1575	persequor
p1576	persero
p1577	perserpo
p1578	perseruo
p1581	perseuero
p1586	persido
p1587	persigno
p1591	persisto
p1595	persolido
p1596	persoluo
p1605	persono
p1607	persorbeo
p1609	perspecto
p1612	perspeculor
p1613	perspergo
p1618	perspicio
p1621	perspiro
p1623	persterno
p1624	perstimulo
p1625	perstillo
p1626	perstipo
p1627	persto
p1628	perstrepo
p1630	perstrido
p1631	perstringo
p1632	perstruo
p1634	persuadeo
p1642	persubhorresco
p1644	persulco
p1646	persulto
p1648	pertabesco
p1649	pertaedeo
p1650	pertango
p1651	pertego
p1653	pertempto
p1654	pertendo
p1657	perterebro
p1658	pertergeo
p1660	pertero
p1661	perterrefacio
p1662	perterreo
p1664	perterrito
p1665	pertexo
p1671	pertimeo
p1671_sc	pertimesco
p1674	pertineo
p1675	pertingo
p1676	pertolero
p1677	pertono
p1678	pertorqueo
p1680	pertracto
p1681	pertraho
p1683	pertranseo
p1685	pertremisco
p1687	pertribuo
p1691	pertundo
p1695	perturbo
p1697	peruado
p1700	peruago
p1703	perualeo
p1705	peruaporo
p1709	peruasto
p1712	perueho
p1713	peruello
p1714	peruenio
p1715	peruenor
p1719	peruereor
p1720	peruerro
p1724	peruerso
p1726	peruerto
p1730	peruestigo
p1737	peruideo
p1738	peruigeo
p1743	peruigilo
p1745	peruinco
p1746	peruireo
p1748	peruiso
p1750	peruiuo
p1753	perunguo
p1754	peruolito
p1755	peruolo
p1756	peruolo
p1757	peruoluo
p1758	peruoluto
p1760	perurgeo
p1761	peruro
p1764	peruulgo
p1770	pessimo
p1799	petesso
p1808	petiturio
p1809	peto
p1814	petrasco
p1851	phalero
p1915	philosophor
p1928	phlebotomo
p1967	phrenitizo
p1977	plecto
p1979	phthisisco
p1979_sc	phthisisco
p2013	piaculo
p2025	pico
p2038	piget
p2043	perdolesco
p2046	pignero
p2049	pigreo
p2049_sc	pigresco
p2052	pigritor
p2053	pigro
p2068	pilo
p2070	pilpito
p2081	pincerno
p2084	pingo
p2087	pinguefacio
p2088	pinguefio
p2089	pilo
p2092	pinguifico
p2094	pinguesco
p2111	pinsito
p2113	pinso
p2115	pio
p2126	pipilo
p2128	pipio
p2130	pipito
p2132	pipo
p2137	pertaedesco
p2157	piscor
p2159	placesco
p2168	praescisco
p2172	pisto
p2218	placeo
p2221	placido
p2226	placito
p2227	placo
p2238	plagio
p2241	plago
p2251	planesco
p2255	plango
p2263	plano
p2272	planto
p2278	plasmo
p2279	plasso
p2300	plaudo
p2303	plausito
p2306	pudesco
p2320	plecto
p2333	pleo
p2348	plico
p2352	plipio
p2361	ploro
p2363	plostror
p2374	plumbo
p2377	plumesco
p2381	plumo
p2384	pluo
p2429	podismo
p2441	poeto
p2455	polio
p2463	polleo
p2466	polliceo
p2469	pollicitor
p2473	pollingo
p2474	pollino
p2476	polluceo
p2479	polluo
p2539	pompo
p2555	pondero
p2562	pono
p2584	popinor
p2600	populito
p2602	populo
p2615	porceo
p2635	porricio
p2638	porrigo
p2642	porrixo
p2653	portendo
p2671	porto
p2681	posco
p2695	possideo
p2696	possido
p2697	possum
p2705	posteo
p2710	postero
p2714	postfero
p2717	posthabeo
p2719	posthiemat
p2731	postpono
p2733	postputo
p2741	postscribo
p2744	postuenio
p2751	postulo
p2753	postumo
p2765	potento
p2774	potio
p2775	potiono
p2776	potior
p2778	potisso
p2779	potito
p2782	poto
p2790	praeacuo
p2792	praeambulo
p2794	praeapto
p2795	praeaudio
p2796	praebeo
p2798	praebibo
p2805	praecano
p2810	praecanto
p2815	praecaueo
p2817	praecedo
p2819	praecelero
p2820	praecello
p2825	praecenturio
p2829	praecepto
p2832	praecerpo
p2838	praecido
p2841	praecingo
p2842	praecino
p2843	praecipio
p2847	praecipito
p2850	praecircumscribo
p2857	praeclamo
p2860	praecludo
p2861	praecluo
p2866	praecoepi
p2868	praecogito
p2871	praecognosco
p2872	praecolo
p2873	praecommodo
p2874	praecommoueo
p2877	praecondio
p2880	praecono
p2881	praeconsumo
p2883	praecontrecto
p2884	praecoquo
p2886	praecorrumpo
p2889	praecrepo
p2890	praeculco
p2892	praecuro
p2893	praecurro
p2898	praecustodio
p2899	praecutio
p2903	praedamno
p2910	praedelasso
p2912	praedemo
p2916	praedestino
p2928	praedico
p2929	praedico
p2936	praedisco
p2940	praediuido
p2942	praediuino
p2947	praedoceo
p2948	praedomo
p2951	praedo
p2952	praedormio
p2954	praeduco
p2957	praeduro
p2959	praeeligo
p2960	praemineo
p2961	praeemo
p2962	praeeo
p2967	praefascino
p2977	praefero
p2983	praefestino
p2985	praeficio
p2987	praefigo
p2989	praefiguro
p2990	praefinio
p2994	praefloreo
p2995	praefloro
p2996	praefluo
p3000	praefoco
p3001	praefodio
p3002	praefomento
p3003	praefor
p3005	praeformido
p3006	praeformo
p3008	praefoueo
p3009	praefrico
p3011	praefringo
p3012	praefugio
p3013	praefulcio
p3014	praefulgo
p3016	praefulguro
p3017	praefundo
p3019	praefuro
p3020	praegaudeo
p3022	praegelo
p3023	praegermino
p3024	praegero
p3025	praegestio
p3029	praegno
p3031	praegrado
p3036	praegrauo
p3037	praegredior
p3039	praeguberno
p3041	praegusto
p3042	praegypso
p3043	praehibeo
p3044	praehonoro
p3045	praeiaceo
p3046	praeiacio
p3048	praeiacto
p3049	praeinfundo
p3052	praeiudico
p3053	praeiuuo
p3055	praelabor
p3056	praelambo
p3062	praelauo
p3068	praelego
p3069	praelego
p3070	praeleuo
p3073	praelibo
p3077	praeligo
p3078	praelino
p3080	praeloco
p3082	praelongo
p3084	praeloquor
p3086	praeluceo
p3088	praeludo
p3089	praelumbo
p3094	praemacero
p3095	praemaledico
p3096	praemando
p3097	praemando
p3102	praemeditor
p3105	praemercor
p3106	praemergo
p3108	praemeto
p3109	praemetor
p3110	praemetuo
p3113	praemico
p3114	praemigro
p3116	praeministro
p3117	praeminor
p3118	praemio
p3124	praemitto
p3126	praemoderor
p3127	praemodulor
p3130	praemolior
p3131	praemollio
p3133	praemoneo
p3140	praemonstro
p3141	praemordeo
p3143	praemorior
p3144	praemoueo
p3145	praemulceo
p3147	praemoenio
p3149	praenarro
p3150	praenascor
p3151	praenato
p3153	praenauigo
p3156	praeniteo
p3160	praenomino
p3161	praenosco
p3164	praenoto
p3166	praenubo
p3172	praenuntio
p3174	praeobturo
p3175	praeoccido
p3176	praeoccido
p3178	praeoccupo
p3180	praeolo
p3182	praeopto
p3183	praeordino
p3184	praeostendo
p3185	praepalpo
p3186	praepando
p3191	praeparo
p3193	praepatior
p3195	praepedio
p3196	praependeo
p3198	praepeto
p3202	praepolleo
p3204	praepondero
p3205	praepono
p3206	praeporto
p3211	praepostero
p3215	praepoto
p3219	praepurgo
p3222	praeputio
p3225	praequeror
p3226	praeradio
p3231	praerigesco
p3234	praeripio
p3236	praerodo
p3241	praerogo
p3242	praerumpo
p3247	praesaepio
p3249	praesagio
p3252	praesago
p3255	praesanesco
p3256	praesano
p3258	praescateo
p3259	praescio
p3262	praescribo
p3266	praescripto
p3267	praeseco
p3270	praesemino
p3276	praesentio
p3277	praesento
p3280	praesero
p3282	praeseruio
p3283	praeseruo
p3287	praesicco
p3292	praesideo
p3293	praesidero
p3296	praesidior
p3300	praesignifico
p3302	praesigno
p3303	praesipio
p3304	praesolido
p3306	praesono
p3307	praespargo
p3308	praespeculor
p3309	praespero
p3310	praespicio
p3314	praesterno
p3320	praestigio
p3323	praestino
p3325	praestituo
p3327	praesto
p3329	praestolo
p3330	praestrangulo
p3332	praestringo
p3335	praestruo
p3336	praestupesco
p3338	praesudo
p3343	praesulto
p3345	praesum
p3347	praesumo
p3354	praesuo
p3355	praesurgo
p3356	praesuspecto
p3357	praetango
p3358	praetardo
p3360	praetego
p3361	praetempto
p3362	praetendo
p3365	praetepesco
p3367	praeterago
p3368	praeterbito
p3369	praetercurro
p3370	praeterduco
p3372	praetereo
p3373	praeterequito
p3375	praeterfero
p3376	praetergredior
p3377	praeterfugio
p3378	praeterinquiro
p3380	praeterlabor
p3381	praeterlambo
p3382	praeterluo
p3383	praetermeo
p3385	praetermitto
p3386	praetermonstro
p3387	praeternauigo
p3388	praetero
p3390	praetersum
p3392	praeterueho
p3393	praeteruerto
p3394	praeteruolo
p3395	praetestor
p3396	praetexo
p3398	praetimeo
p3400	praetingo
p3401	praetitulo
p3402	praetondeo
p3408	praetorqueo
p3410	praetracto
p3411	praetraho
p3412	praetremo
p3413	praetrepido
p3415	praetrunco
p3418	praeuado
p3419	praeualeo
p3419_sc	praeualesco
p3421	praeuallo
p3427	praeueho
p3428	praeuello
p3429	praeuelo
p3431	praeuenio
p3435	praeuarico
p3436	praeuerto
p3438	praeuexo
p3441	praeuideo
p3443	praeuigilo
p3444	praeuincio
p3445	praeuio
p3449	praeuitio
p3452	praeumbro
p3453	praeuolo
p3454	praeungo
p3456	praeuro
p3461	prandeo
p3465	pransito
p3496	preco
p3497	praendo
p3499	prehenso
p3502	premo
p3506	prensito
p3513	presso
p3569	principo
p3575	prisco
p3590	priuo
p3618	probibo
p3620	probito
p3623	probo
p3634	procalo
p3639	procedo
p3641	procello
p3652	procido
p3654	procieo
p3656	procingo
p3657	procito
p3659	proclamo
p3662	proclino
p3665	procludo
p3666	proco
p3673	procrastino
p3678	procreo
p3679	procresco
p3681	procubo
p3683	procudo
p3687	proculco
p3691	proculo
p3692	procumbo
p3699	procuro
p3700	procurro
p3704	procurso
p3705	procuruo
p3708	prodeambulo
p3709	prodeo
p3712	prodico
p3721	prodigo
p3729	prodo
p3731	prodoceo
p3732	prodormio
p3734	produco
p3738	producto
p3747	proelio
p3752	profano
p3756	profero
p3763	proficio
p3764	proficisco
p3767	profiteor
p3771	profligo
p3772	profligo
p3773	proflo
p3774	profluo
p3777	profor
p3779	profringo
p3780	profugio
p3783	profundo
p3787	progemmo
p3790	progenero
p3794	progermino
p3795	progero
p3796	progesto
p3797	progigno
p3800	prognascor
p3804	progredior
p3810	prohibeo
p3815	proiacto
p3816	proicio
p3819	proiecto
p3822	prolabor
p3827	prolato
p3828	prolecto
p3834	proleuo
p3835	prolibo
p3836	proliqueo
p3837	prolicio
p3840	proliquo
p3843	prolixo
p3850	prolongo
p3852	proloquor
p3856	proludo
p3857	prolugeo
p3858	proluo
p3867	promano
p3870	promeneruo
p3873	promereo
p3874	promergo
p3877	promico
p3878	promineo
p3879	promino
p3882	promisceo
p3888	promitto
p3890	promo
p3891	promoneo
p3895	promoueo
p3898	prompto
p3901	promulceo
p3905	promulgo
p3913	pronasco
p3914	pronato
p3915	pronecto
p3918	prono
p3924	pronomino
p3926	pronubo
p3931	pronuntio
p3937	prooemior
p3943	propagino
p3945	propago
p3949	propalo
p3951	propando
p3953	propatior
p3959	propello
p3962	propendeo
p3969	propero
p3973	propetro
p3983	prophetizo
p3984	propheto
p3985	propilo
p3989	propino
p3991	propinquo
p3993	propio
p4000	propitio
p4006	propolluo
p4008	propono
p4015	proporto
p4023	proprio
p4039	propugno
p4042	propulso
p4043	propungo
p4044	propurgo
p4050	proquirito
p4052	prorepo
p4056	proripio
p4057	prorito
p4061	prorogo
p4066	prorumpo
p4067	proruo
p4078	proscindo
p4080	proscribo
p4083	proscripturio
p4084	proseco
p4085	prosecro
p4095	prosemino
p4096	prosentio
p4098	prosequor
p4099	prosero
p4100	prosero
p4103	proserpo
p4106	prosideo
p4107	prosilio
p4108	prosisto
p4121	prospecto
p4123	prospeculor
p4126	prospero
p4129	prospicio
p4132	prospiro
p4135	prosterno
p4139	prostituo
p4142	prosto
p4146	prostro
p4149	prosubigo
p4150	prosum
p4152	prosuppo
p4160	protego
p4162	protelo
p4164	protendo
p4166	protento
p4167	protermino
p4168	protero
p4169	proterreo
p4171	proteruio
p4175	protesto
p4183	protollo
p4186	protono
p4190	protosedeo
p4196	protraho
p4200	protrudo
p4201	protubero
p4203	proturbo
p4208	proueho
p4209	prouendo
p4210	prouenio
p4214	prouideo
p4221	prouiso
p4223	prouiuo
p4232	prouoco
p4233	prouolo
p4234	prouoluo
p4235	prouomo
p4238	prouolgo
p4244	proximo
p4259	prurio
p4267	psallo
p4270	psalmizo
p4325	psilothro
p4330	palo
p4365	pubero
p4369	pubesco
p4376	publico
p4379	pudefacio
p4380	pudeo
p4391	puellasco
p4393	puellitor
p4397	puerasco
p4405	puero
p4406	pudefio
p4418	pugillo
p4432	pugno
p4437	pulcresco
p4458	pullo
p4461	pullulo
p4461_sc	pullulasco
p4477	pulpito
p4479	pulpo
p4486	pulso
p4494	pulto
p4500	puluero
p4502	puluesco
p4514	pumico
p4528	pungo
p4531	punio
p4534	pilo
p4543	purefacio
p4552	purgito
p4553	purgo
p4556	purifico
p4563	puro
p4566	purpurasco
p4572	purpuro
p4590	pustulesco
p4591	pustulo
p4604	putefacio
p4605	puteo
p4613	puto
p4618	putrefacio
p4619	putrefio
p4621	putreo
p4621_sc	putresco
p4666	pythagorisso
p4673	pytisso
p4688	profano
p4694	puro
p4697	paro
p4698	praetento
p5000	peredo
p6376	praeterfluo
p6421	praeuaporo
p6434	praeuerno
p6435	praeuerro
p6691	proculio
p7113	pinso
p7128	pipiio
p8357	permilito
p8413	pernoto
p9933	persero
p9941	perferuefacio
p9942	perterrefio
p9947	patesco
p9948	putesco
q0067	quadripartio
q0078	quadro
q0087	quadruplico
q0090	quadruplo
q0095	quaerito
q0096	quaero
q0099	quaeso
q0155	quasso
q0156	quatefacio
q0164	quatio
q0178	queo
q0183	querelo
q0189	queritor
q0191	queror
q0206	quiesco
q0209	quieto
q0219	quincuplico
q0281	quinquiplico
q0282	quinquo
q0293	quirito
q0294	quirito
q9103	quaestiono
r0085	radio
r0230	resto
r0247	resido
r0279	raucesco
r0284	refugisco
r0352	rescisco
r0374	retorresco
r0388	reuiuo
r0446	retento
r0960	rigoro
r0961	rabo
r0962	racco
r0963	racemo
r0964	radicesco
r0965	radico
r0966	rado
r0967	ranceo
r0967_sc	rancesco
r0969	rancido
r0970	rapio
r0971	rapso
r0972	raptito
r0973	rapto
r0974	rarefacio
r0975	rarefio
r0976	raresco
r0977	rasito
r0978	ratiocinor
r0979	raucio
r0980	reaccendo
r0981	reaedifico
r0982	reago
r0983	rebaptizo
r0984	rebello
r0985	rebito
r0986	reboo
r0987	rebullio
r0988	recalcitro
r0989	recalco
r0990	recalfacio
r0991	recaleo
r0991_sc	recalesco
r0992	recanto
r0993	recano
r0994	recino
r0995	recapitulo
r0996	recaueo
r0997	recedo
r0999	recello
r1000	recentor
r1001	recenseo
r1002	recepto
r1003	recharmido
r1004	recido
r1005	recido
r1006	recipero
r1007	recieo
r1008	recingo
r1009	recipio
r1010	reciproco
r1011	recito
r1012	reclamito
r1013	reclamo
r1014	reclango
r1015	reclino
r1016	recludo
r1017	recluso
r1018	recogito
r1019	recognosco
r1020	recogo
r1021	recolligo
r1022	recolligo
r1023	recolloco
r1024	recolo
r1025	recolo
r1026	recommentor
r1027	recomminiscor
r1028	recommoneo
r1029	recompenso
r1030	recompingo
r1031	recompono
r1032	reconcilio
r1033	reconcinno
r1034	reconcludo
r1035	recondo
r1036	reconduco
r1037	reconflo
r1038	recongero
r1040	reconsigno
r1041	reconualesco
r1042	reconuinco
r1043	recoquo
r1044	rauco
r1045	rauio
r1046	recandesco
r1047	recordo
r1048	recorporo
r1049	recorrigo
r1050	recrastino
r1051	recremo
r1052	recreo
r1053	recrepo
r1054	recresco
r1055	recrucifigo
r1056	recrudesco
r1057	recubo
r1058	recumbo
r1059	recuro
r1060	recurro
r1061	recurso
r1062	recuruo
r1063	recuso
r1064	recutio
r1067	redadopto
r1068	redambulo
r1069	redamno
r1070	redamo
r1071	redamptruo
r1072	redanimo
r1073	redardesco
r1074	redarguo
r1075	reddo
r1076	redemptito
r1077	redarmo
r1078	redauspico
r1079	redempto
r1080	redeo
r1081	redhalo
r1082	redhibeo
r1083	redhostio
r1084	redico
r1085	redigo
r1086	redimio
r1087	redimo
r1088	redintegro
r1089	redinuenio
r1090	redipiscor
r1091	redisco
r1092	redoleo
r1093	redono
r1094	redoperio
r1095	redopto
r1096	redordior
r1097	redormio
r1098	reduco
r1099	reducto
r1100	redulcero
r1101	redundo
r1102	reduresco
r1103	reduplico
r1104	reexinanio
r1105	reexpecto
r1106	refabrico
r1107	refello
r1109	refercio
r1110	referio
r1111	refero
r1112	refert
r1113	referueo
r1113_sc	referuesco
r1115	refestino
r1116	refibulo
r1117	reficio
r1118	refigo
r1119	refiguro
r1120	refingo
r1121	refirmo
r1122	reflagito
r1123	reflammo
r1124	reflecto
r1125	reflo
r1126	refloreo
r1126_sc	refloresco
r1127	refluctuo
r1128	refluo
r1129	refocilo
r1130	refodio
r1131	reformido
r1132	reformo
r1133	refoueo
r1134	refrago
r1135	refreno
r1136	refrico
r1137	refrigero
r1138	refrigesco
r1139	refringo
r1140	refrondesco
r1141	refugio
r1143	refugo
r1144	refulgeo
r1145	refundo
r1146	refuto
r1147	regelo
r1148	regemo
r1149	regenero
r1150	regermino
r1151	regero
r1152	regigno
r1153	reglisco
r1154	reglutino
r1155	regno
r1156	rego
r1157	regrado
r1158	regredior
r1159	regulo
r1160	regusto
r1161	regyro
r1162	reicio
r1163	reiecto
r1164	reinuito
r1165	reitero
r1166	relabor
r1167	relaedo
r1168	relanguesco
r1169	relauo
r1170	relaxo
r1171	relego
r1172	relego
r1173	relentesco
r1175	releuo
r1176	relido
r1177	reliceor
