flexeme	lexeme	lila_lemma	wikibase_entry
i2136_5991	i2136	108268	L5677
i2140_5994	i2140	108272	L5678
i2143_5995	i2143	108275	L5679
i2144_5996	i2144	108276	L5680
i2145_5997	i2145	108278	L5681
i2145_5998	i2145	108277	L5682
i2146_5999	i2146	108279	L5683
i2151_6000	i2151	108284	L5684
i2163_6001	i2163	108296	L5685
i2166_6002	i2166	108299	L5686
i2166_6003	i2166	108299	L5687
i2167_6004	i2167	108300	L5688
i2168_6005	i2168	108301	L5689
i2169_6006	i2169	108302	L5690
i2169_6007	i2169	108302	L5691
i2174_6008	i2174	108307	L5692
i2181_6009	i2181	108315	L5693
i2190_6010	i2190	108324	L5694
i2191_6011	i2191	108325	L5695
i2193_6012	i2193	108327	L5696
i2193_6013	i2193	108327	L5697
i2195_6014	i2195	108329	L5698
i2200_6015	i2200	108335	L5699
i2206_6016	i2206	108341	L5700
i2207_6017	i2207	108342	L5701
i2211_6018	i2211	108347	L5702
i2212_6019	i2212	108348	L5703
i2215_6020	i2215	108351	L5704
i2216_6021	i2216	108352	L5705
i2220_6022	i2220	108356	L5706
i2231_6023	i2231	108367	L5707
i2231_6024	i2231	108367	L5708
i2231_6025	i2231	108367	L5709
i2231_6026	i2231	108367	L5710
i2233_6027	i2233	108369	L5711
i2245_6028	i2245	108382	L5712
i2245_6029	i2245	108382	L5713
i2245_6030	i2245	108382	L5714
i2246_6031	i2246	108383	L5715
i2247_6032	i2247	108384	L5716
i2252_6033	i2252	108389	L5717
i2252_6034	i2252	108389	L5718
i2253_6035	i2253	108390	L5719
i2253_sc_6036	i2253_sc	108391	L5720
i2256_6037	i2256	108395	L5721
i2257_6038	i2257	108396	L5722
i2264_6039	i2264	108405	L5723
i2266_6040	i2266	108407	L5724
i2267_6041	i2267	108408	L5725
i2268_6042	i2268	108409	L5726
i2272_6043	i2272	108413	L5727
i2272_6044	i2272	108413	L5728
i2273_6045	i2273	108414	L5729
i2273_6046	i2273	108414	L5730
i2274_6047	i2274	108415	L5731
i2278_6048	i2278	108419	L5732
i2283_6049	i2283	108424	L5733
i2284_6050	i2284	108425	L5734
i2286_6051	i2286	108427	L5735
i2287_6052	i2287	108428	L5736
i2287_6053	i2287	108428	L5737
i2290_6054	i2290	108431	L5738
i2292_6055	i2292	108433	L5739
i2294_6056	i2294	108435	L5740
i2295_6057	i2295	108436	L5741
i2300_6058	i2300	108441	L5742
i2307_6059	i2307	108448	L5743
i2307_6060	i2307	108448	L5744
i2317_6061	i2317	108458	L5745
i2318_6064	i2318	108459	L5746
i2319_6065	i2319	108460	L5747
i2329_6066	i2329	108471	L5748
i2331_6067	i2331	108473	L5749
i2332_6068	i2332	108474	L5750
i2333_6069	i2333	108475	L5751
i2335_6070	i2335	108478	L5752
i2336_6071	i2336	108479	L5753
i2337_6072	i2337	108480	L5754
i2338_6073	i2338	108481	L5755
i2339_6074	i2339	108482	L5756
i2340_6075	i2340	108483	L5757
i2341_6076	i2341	108484	L5758
i2342_6077	i2342	108485	L5759
i2344_6078	i2344	108487	L5760
i2344_6079	i2344	108487	L5761
i2346_6080	i2346	108489	L5762
i2348_6081	i2348	108491	L5763
i2349_6082	i2349	108492	L5764
i2353_6083	i2353	108496	L5765
i2353_6084	i2353	108496	L5766
i2357_6085	i2357	108500	L5767
i2357_6086	i2357	108500	L5768
i2357_6087	i2357	108500	L5769
i2357_6088	i2357	108500	L5770
i2360_6089	i2360	108503	L5771
i2362_6090	i2362	108505	L5772
i2363_6091	i2363	108506	L5773
i2364_6092	i2364	108507	L5774
i2366_6093	i2366	108509	L5775
i2367_6094	i2367	108510	L5776
i2368_6095	i2368	108511	L5777
i2370_6096	i2370	108513	L5778
i2373_6097	i2373	108516	L5779
i2375_6098	i2375	108518	L5780
i2376_6099	i2376	108519	L5781
i2377_6100	i2377	108520	L5782
i2380_6101	i2380	108523	L5783
i2382_6102	i2382	108525	L5784
i2383_6103	i2383	108526	L5785
i2386_6104	i2386	108530	L5786
i2388_6105	i2388	108532	L5787
i2388_6106	i2388	108532	L5788
i2391_6107	i2391	108535	L5789
i2393_6108	i2393	108538	L5790
i2395_6109	i2395	108540	L5791
i2397_6110	i2397	108542	L5792
i2398_6111	i2398	108543	L5793
i2401_6112	i2401	108546	L5794
i2402_6113	i2402	108547	L5795
i2404_6114	i2404	108549	L5796
i2410_6115	i2410	108555	L5797
i2410_6116	i2410	108555	L5798
i2411_6117	i2411	108556	L5799
i2412_6118	i2412	108557	L5800
i2413_6119	i2413	108558	L5801
i2414_6120	i2414	108559	L5802
i2417_6121	i2417	108562	L5803
i2419_6123	i2419	108564	L5804
i2422_6124	i2422	108571	L5805
i2426_6125	i2426	108575	L5806
i2427_6126	i2427	108576	L5807
i2431_6127	i2431	108580	L5808
i2433_6128	i2433	108582	L5809
i2440_6129	i2440	108590	L5810
i2441_6130	i2441	108591	L5811
i2452_6131	i2452	108603	L5812
i2452_6132	i2452	108603	L5813
i2453_6133	i2453	108604	L5814
i2455_6134	i2455	108606	L5815
i2456_6135	i2456	108607	L5816
i2457_6136	i2457	108608	L5817
i2458_6137	i2458	108609	L5818
i2459_6138	i2459	108610	L5819
i2465_6139	i2465	108616	L5820
i2476_6140	i2476	108627	L5821
i2477_6141	i2477	108628	L5822
i2480_6142	i2480	108631	L5823
i2480_6143	i2480	108631	L5824
i2484_6144	i2484	108635	L5825
i2485_6145	i2485	108636	L5826
i2486_6146	i2486	108637	L5827
i2487_6147	i2487	108638	L5828
i2489_6148	i2489	108640	L5829
i2490_6149	i2490	108641	L5830
i2491_6150	i2491	108642	L5831
i2493_6151	i2493	108644	L5832
i2494_6152	i2494	108645	L5833
i2496_6153	i2496	108647	L5834
i2498_6154	i2498	108649	L5835
i2499_6155	i2499	108650	L5836
i2502_6156	i2502	108653	L5837
i2506_6157	i2506	108657	L5838
i2506_6158	i2506	108657	L5839
i2507_6159	i2507	108658	L5840
i2508_6160	i2508	108659	L5841
i2509_6161	i2509	108660	L5842
i2510_6162	i2510	108661	L5843
i2511_6163	i2511	108662	L5844
i2512_6164	i2512	108663	L5845
i2514_6165	i2514	108665	L5846
i2518_6166	i2518	108669	L5847
i2523_6167	i2523	108675	L5848
i2524_6168	i2524	108676	L5849
i2525_6169	i2525	108677	L5850
i2526_6170	i2526	108678	L5851
i2527_6171	i2527	108679	L5852
i2529_6173	i2529	108681	L5853
i2534_6174	i2534	108686	L5854
i2536_6175	i2536	108688	L5855
i2536_6176	i2536	108688	L5856
i2536_6177	i2536	108688	L5857
i2538_6178	i2538	108690	L5858
i2539_6179	i2539	108691	L5859
i2540_6180	i2540	108692	L5860
i2541_6181	i2541	108693	L5861
i2544_6182	i2544	108696	L5862
i2545_6183	i2545	108697	L5863
i2546_6184	i2546	108698	L5864
i2552_6185	i2552	108707	L5865
i2557_6186	i2557	108712	L5866
i2560_6187	i2560	108715	L5867
i2560_6188	i2560	108715	L5868
i2562_6189	i2562	108717	L5869
i2565_6190	i2565	108720	L5870
i2566_6191	i2566	108721	L5871
i2567_6192	i2567	108722	L5872
i2568_6193	i2568	108723	L5873
i2568_6194	i2568	108723	L5874
i2569_6195	i2569	108724	L5875
i2577_6196	i2577	108733	L5876
i2585_6197	i2585	108741	L5877
i2589_6198	i2589	108745	L5878
i2591_6199	i2591	108747	L5879
i2594_6200	i2594	108750	L5880
i2596_6201	i2596	108752	L5881
i2596_6202	i2596	108752	L5882
i2597_6203	i2597	108753	L5883
i2606_6204	i2606	108760	L5884
i2609_6205	i2609	108762	L5885
i2610_6206	i2610	108763	L5886
i2612_6207	i2612	108765	L5887
i2614_6208	i2614	108766	L5888
i2615_6209	i2615	108767	L5889
i2620_6210	i2620	108775	L5890
i2620_6211	i2620	108773	L5891
i2620_6212	i2620	108773	L5892
i2620_6213	i2620	108774	L5893
i2622_6214	i2622	108777	L5894
i2622_6215	i2622	108777	L5895
i2624_6216	i2624	108779	L5896
i2627_6217	i2627	108782	L5897
i2630_6218	i2630	108786	L5898
i2630_6219	i2630	108785	L5899
i2631_6220	i2631	108787	L5900
i2637_6221	i2637	108793	L5901
i2638_6222	i2638	108794	L5902
i2644_6223	i2644	108801	L5903
i2649_6224	i2649	108806	L5904
i2659_6225	i2659	108817	L5905
i2662_6226	i2662	108820	L5906
i2665_6227	i2665	108823	L5907
i2665_6228	i2665	108823	L5908
i2666_6229	i2666	108824	L5909
i2671_6230	i2671	108829	L5910
i2672_6231	i2672	108830	L5911
i2672_6232	i2672	108830	L5912
i2674_6233	i2674	108832	L5913
i2674_6234	i2674	108832	L5914
i2678_6235	i2678	108836	L5915
i2683_6236	i2683	108841	L5916
i2683_6237	i2683	108841	L5917
i2687_6238	i2687	108845	L5918
i2688_6239	i2688	108846	L5919
i2689_6240	i2689	108847	L5920
i2689_6241	i2689	108847	L5921
i2693_6242	i2693	108851	L5922
i2696_6243	i2696	108854	L5923
i2698_6244	i2698	108856	L5924
i2701_6245	i2701	108859	L5925
i2702_6246	i2702	108860	L5926
i2713_6247	i2713	108871	L5927
i2718_6248	i2718	108877	L5928
i2719_6249	i2719	108878	L5929
i2723_6250	i2723	108882	L5930
i2724_6251	i2724	108883	L5931
i2724_6252	i2724	108883	L5932
i2725_6253	i2725	108884	L5933
i2728_6254	i2728	108888	L5934
i2729_6255	i2729	108889	L5935
i2729_6256	i2729	108889	L5936
i2733_6257	i2733	108893	L5937
i2734_6258	i2734	108894	L5938
i2735_6259	i2735	108895	L5939
i2735_6260	i2735	108895	L5940
i2741_6261	i2741	108900	L5941
i2743_6262	i2743	108902	L5942
i2746_6263	i2746	108905	L5943
i2746_6264	i2746	108905	L5944
i2747_6265	i2747	108907	L5945
i2748_6266	i2748	108908	L5946
i2754_6267	i2754	108914	L5947
i2754_6268	i2754	108914	L5948
i2763_6270	i2763	108924	L5949
i2770_6271	i2770	108933	L5950
i2788_6272	i2788	108953	L5951
i2788_sc_6273	i2788_sc	108955	L5952
i2797_6274	i2797	108965	L5953
i2797_6275	i2797	108965	L5954
i2802_6276	i2802	108970	L5955
i2802_6277	i2802	108970	L5956
i2803_6278	i2803	108971	L5957
i2803_6279	i2803	108971	L5958
i2808_6280	i2808	108976	L5959
i2808_6281	i2808	108976	L5960
i2841_6282	i2841	109009	L5961
i2841_6283	i2841	109009	L5962
i2847_6284	i2847	109015	L5963
i2847_6285	i2847	109015	L5964
i2858_6286	i2858	109026	L5965
i2858_6287	i2858	109026	L5966
i2858_6288	i2858	109026	L5967
i2858_6289	i2858	109026	L5968
i2868_6290	i2868	109037	L5969
i2868_6291	i2868	109036	L5970
i2868_6292	i2868	109037	L5971
i2868_6293	i2868	109036	L5972
i2873_6294	i2873	109043	L5973
i2873_6295	i2873	109043	L5974
i2887_6296	i2887	109057	L5975
i2887_6297	i2887	109057	L5976
i2889_6298	i2889	109060	L5977
i2889_6299	i2889	109060	L5978
i2891_6300	i2891	109062	L5979
i2891_6301	i2891	109062	L5980
i2893_6302	i2893	109064	L5981
i2893_6303	i2893	109064	L5982
i2894_6304	i2894	109065	L5983
i2894_6305	i2894	109065	L5984
i2895_6306	i2895	109066	L5985
i2895_6307	i2895	109066	L5986
i2896_6308	i2896	109067	L5987
i2897_6309	i2897	109068	L5988
i2897_6310	i2897	109068	L5989
i2898_6311	i2898	109069	L5990
i2898_6312	i2898	109069	L5991
i2900_6313	i2900	109071	L5992
i2900_6314	i2900	109071	L5993
i2901_6315	i2901	109072	L5994
i2901_6316	i2901	109072	L5995
i2905_6317	i2905	109076	L5996
i2905_6318	i2905	109076	L5997
i2905_6319	i2905	109076	L5998
i2905_6320	i2905	109076	L5999
i2906_6323	i2906	109077	L6000
i2906_6324	i2906	109077	L6001
i2907_6325	i2907	109078	L6002
i2907_6326	i2907	109078	L6003
i2909_6327	i2909	109080	L6004
i2909_6328	i2909	109080	L6005
i2966_6329	i2966	109137	L6006
i2971_6330	i2971	109143	L6007
i2973_6331	i2973	109145	L6008
i2974_6332	i2974	109146	L6009
i2980_6333	i2980	109152	L6010
i2980_6334	i2980	109152	L6011
i2980_6335	i2980	109152	L6012
i2983_6340	i2983	109154	L6013
i2988_6341	i2988	109159	L6014
i2988_6342	i2988	109159	L6015
i2999_6343	i2999	109171	L6016
i2999_6344	i2999	109171	L6017
i3013_6345	i3013	109187	L6018
i3015_6346	i3015	109190	L6019
i3016_6347	i3016	109191	L6020
i3016_6348	i3016	109191	L6021
i3016_6349	i3016	109191	L6022
i3023_6350	i3023	109198	L6023
i3026_6351	i3026	109203	L6024
i3044_6352	i3044	109224	L6025
i3057_6353	i3057	109236	L6026
i3060_6354	i3060	109240	L6027
i3060_6355	i3060	109240	L6028
i3067_6356	i3067	109249	L6029
i3067_6357	i3067	109249	L6030
i3086_6358	i3086	109267	L6031
i3096_6359	i3096	109280	L6032
i3097_6360	i3097	109281	L6033
i3097_sc_6361	i3097_sc	109282	L6034
i3104_6362	i3104	109290	L6035
i3107_6363	i3107	109292	L6036
i3110_6364	i3110	109294	L6037
i3110_6365	i3110	109294	L6038
i3116_6367	i3116	109301	L6039
i3117_6368	i3117	109302	L6040
i3118_6369	i3118	109303	L6041
i3119_6370	i3119	109304	L6042
i3121_6371	i3121	109307	L6043
i3121_6372	i3121	109306	L6044
i3139_6373	i3139	109326	L6045
i3178_6374	i3178	109366	L6046
i6081_6375	i6081	109425	L6047
i7042_6376	i7042	109427	L6048
i7889_6377	i7889	109443	L6049
i7889_6378	i7889	109443	L6050
i8955_6379	i8955	109457	L6051
i9021_6380	i9021	109459	L6052
i9340_6381	i9340	109467	L6053
i9462_6382	i9462	109470	L6054
i9462_6383	i9462	109470	L6055
i9546_6384	i9546	109471	L6056
i9546_6385	i9546	109471	L6057
i9920_6386	i9920	109579	L6058
i9921_6388	i9921	109580	L6059
i9922_6389	i9922	109581	L6060
i9922_6390	i9922	109581	L6061
i9923_6391	i9923	109582	L6062
i9924_6393	i9924	109583	L6063
i9925_6396	i9925	109585	L6064
i9925_6397	i9925	109584	L6065
i9926_6398	i9926	109586	L6066
i9927_6399	i9927	109587	L6067
i9929_6400	i9929	109589	L6068
i9929_6401	i9929	109589	L6069
i9930_6402	i9930	109590	L6070
i9930_6403	i9930	109590	L6071
l0007_6404	l0007	109601	L6072
l0009_6405	l0009	109603	L6073
l0010_6406	l0010	109604	L6074
l0021_6407	l0021	109615	L6075
l0024_6408	l0024	109619	L6076
l0025_6409	l0025	109620	L6077
l0030_6411	l0030	109625	L6078
l0044_6412	l0044	109641	L6079
l0054_6413	l0054	109652	L6080
l0061_6414	l0061	109661	L6081
l0062_6416	l0062	109662	L6082
l0068_6417	l0068	109668	L6083
l0074_6418	l0074	109675	L6084
l0074_6419	l0074	109675	L6085
l0074_6420	l0074	109675	L6086
l0074_6421	l0074	109675	L6087
l0080_6424	l0080	109684	L6088
l0080_sc_6425	l0080_sc	109685	L6089
l0090_6426	l0090	109695	L6090
l0091_6427	l0091	109696	L6091
l0100_6428	l0100	109705	L6092
l0103_6429	l0103	109710	L6093
l0111_6430	l0111	109718	L6094
l0115_6431	l0115	109722	L6095
l0122_6432	l0122	109729	L6096
l0124_6433	l0124	109731	L6097
l0128_6434	l0128	109737	L6098
l0146_6435	l0146	109762	L6099
l0151_6436	l0151	109767	L6100
l0151_6437	l0151	109767	L6101
l0154_6438	l0154	109771	L6102
l0156_6439	l0156	109773	L6103
l0157_6440	l0157	109774	L6104
l0157_6441	l0157	109774	L6105
l0157_6442	l0157	109774	L6106
l0166_6443	l0166	109785	L6107
l0182_6444	l0182	109803	L6108
l0191_6445	l0191	109815	L6109
l0196_6446	l0196	109820	L6110
l0203_6447	l0203	109828	L6111
l0205_6448	l0205	109830	L6112
l0206_6449	l0206	109831	L6113
l0228_6450	l0228	109863	L6114
l0233_6451	l0233	109868	L6115
l0260_6452	l0260	109901	L6116
l0262_6453	l0262	109903	L6117
l0265_6454	l0265	109906	L6118
l0269_6455	l0269	109910	L6119
l0280_6456	l0280	109922	L6120
l0284_6457	l0284	109929	L6121
l0289_6458	l0289	109935	L6122
l0294_6459	l0294	109941	L6123
l0294_6460	l0294	109941	L6124
l0313_6461	l0313	109960	L6125
l0320_6462	l0320	109968	L6126
l0320_6463	l0320	109968	L6127
l0323_6464	l0323	109971	L6128
l0331_6465	l0331	109979	L6129
l0333_6466	l0333	109981	L6130
l0342_6467	l0342	109990	L6131
l0352_6468	l0352	110005	L6132
l0356_6469	l0356	110012	L6133
l0361_6470	l0361	110020	L6134
l0365_6471	l0365	110024	L6135
l0366_6472	l0366	110025	L6136
l0373_6473	l0373	110032	L6137
l0383_6474	l0383	110043	L6138
l0388_6475	l0388	110049	L6139
l0402_6476	l0402	110067	L6140
l0411_6477	l0411	110078	L6141
l0415_6478	l0415	110083	L6142
l0416_6479	l0416	110085	L6143
l0416_6480	l0416	110084	L6144
l0416_6481	l0416	110084	L6145
l0446_6483	l0446	110117	L6146
l0461_6484	l0461	110133	L6147
l0463_6485	l0463	110135	L6148
l0470_6486	l0470	110142	L6149
l0493_6487	l0493	110174	L6150
l0495_6488	l0495	110176	L6151
l0496_6489	l0496	110177	L6152
l0502_6490	l0502	110184	L6153
l0513_6491	l0513	110196	L6154
l0516_6492	l0516	110199	L6155
l0516_6493	l0516	110199	L6156
l0521_6494	l0521	110205	L6157
l0525_6495	l0525	110209	L6158
l0529_6496	l0529	110213	L6159
l0529_sc_6497	l0529_sc	110214	L6160
l0541_6498	l0541	110229	L6161
l0550_6499	l0550	110238	L6162
l0593_6500	l0593	110292	L6163
l0637_6501	l0637	110339	L6164
l0638_6502	l0638	110340	L6165
l0638_6503	l0638	110340	L6166
l0646_6504	l0646	110349	L6167
l0684_6505	l0684	110392	L6168
l0684_6506	l0684	110392	L6169
l0691_6507	l0691	110403	L6170
l0691_6508	l0691	110403	L6171
l0693_6509	l0693	110405	L6172
l0697_6510	l0697	110409	L6173
l0711_6511	l0711	110426	L6174
l0711_6512	l0711	110426	L6175
l0715_6513	l0715	110433	L6176
l0722_6514	l0722	110441	L6177
l0727_6515	l0727	110446	L6178
l0731_6516	l0731	110451	L6179
l0748_6517	l0748	110474	L6180
l0753_6518	l0753	110481	L6181
l0756_6519	l0756	110484	L6182
l0756_6520	l0756	110484	L6183
l0756_6521	l0756	110484	L6184
l0756_6522	l0756	110484	L6185
l0788_6523	l0788	110517	L6186
l0792_6524	l0792	110521	L6187
l0792_6525	l0792	110521	L6188
l0792_6526	l0792	110522	L6189
l0799_6527	l0799	110532	L6190
l0818_6528	l0818	110558	L6191
l0818_6529	l0818	110558	L6192
l0820_6531	l0820	110560	L6193
l0820_6532	l0820	110560	L6194
l0821_6533	l0821	110561	L6195
l0821_6534	l0821	110561	L6196
l0835_6535	l0835	110575	L6197
l0835_6536	l0835	110575	L6198
l0841_6537	l0841	110582	L6199
l0845_6538	l0845	110586	L6200
l0845_6539	l0845	110586	L6201
l0849_6540	l0849	110590	L6202
l0849_6541	l0849	110590	L6203
l0855_6543	l0855	110597	L6204
l0863_6544	l0863	110605	L6205
l0867_6545	l0867	110609	L6206
l0867_6546	l0867	110609	L6207
l0878_6547	l0878	110620	L6208
l0880_6548	l0880	110622	L6209
l0881_6549	l0881	110623	L6210
l0881_sc_6550	l0881_sc	110624	L6211
l0881_sc_6551	l0881_sc	110624	L6212
l0887_6552	l0887	110631	L6213
l0888_6553	l0888	110632	L6214
l0894_6554	l0894	110638	L6215
l0894_6555	l0894	110638	L6216
l0916_6557	l0916	110661	L6217
l0917_6558	l0917	110663	L6218
l0927_6559	l0927	110675	L6219
l0937_6560	l0937	110685	L6220
l0940_6561	l0940	110688	L6221
l0940_sc_6562	l0940_sc	110689	L6222
l0942_6563	l0942	110691	L6223
l0964_6564	l0964	110719	L6224
l0965_6565	l0965	110720	L6225
l0974_6566	l0974	110730	L6226
l0976_6567	l0976	110732	L6227
l0995_6568	l0995	110756	L6228
l1007_6569	l1007	110767	L6229
l1017_6570	l1017	110780	L6230
l1019_6571	l1019	110782	L6231
l1021_6572	l1021	110784	L6232
l1028_6573	l1028	110791	L6233
l1041_6574	l1041	110804	L6234
l1042_6575	l1042	110806	L6235
l1051_6576	l1051	110817	L6236
l1065_6577	l1065	110832	L6237
l1075_6578	l1075	110846	L6238
l1085_6579	l1085	110858	L6239
l1094_6580	l1094	110867	L6240
l1106_6581	l1106	110880	L6241
l1111_6582	l1111	110887	L6242
l1122_6583	l1122	110899	L6243
l1125_6584	l1125	110903	L6244
l1126_6585	l1126	110905	L6245
l1131_6586	l1131	110910	L6246
l1147_6587	l1147	110927	L6247
l1153_6588	l1153	110934	L6248
l1157_6589	l1157	110939	L6249
l1161_6590	l1161	110944	L6250
l1161_6591	l1161	110943	L6251
l1178_6592	l1178	110962	L6252
l1183_6593	l1183	110967	L6253
l1185_6594	l1185	110969	L6254
l1198_6595	l1198	110990	L6255
l1199_6596	l1199	110991	L6256
l1203_6597	l1203	110996	L6257
l1203_6598	l1203	110996	L6258
l1205_6599	l1205	110998	L6259
l1219_6600	l1219	111013	L6260
l1232_6601	l1232	111029	L6261
l1240_6602	l1240	111037	L6262
l1243_6603	l1243	111041	L6263
l1244_6604	l1244	111042	L6264
l1247_6605	l1247	111045	L6265
l1252_6606	l1252	111050	L6266
l1255_6607	l1255	111054	L6267
l1255_6608	l1255	111054	L6268
l1280_6610	l1280	111083	L6269
l1280_6611	l1280	111083	L6270
l1280_6613	l1280	111082	L6271
l1280_6614	l1280	111082	L6272
l1297_6616	l1297	111101	L6273
l1298_6617	l1298	111102	L6274
l8007_6618	l8007	111103	L6275
l8252_6619	l8252	111106	L6276
l9893_6620	l9893	111134	L6277
l9894_6621	l9894	111135	L6278
l9894_6622	l9894	111135	L6279
l9915_6623	l9915	111158	L6280
l9916_6624	l9916	111159	L6281
l9917_6625	l9917	111160	L6282
l9917_6626	l9917	111160	L6283
l9918_6627	l9918	111161	L6284
l9918_6628	l9918	111161	L6285
l9921_6629	l9921	136218	L6286
m0012_6630	m0012	111178	L6287
m0017_6631	m0017	111184	L6288
m0018_6632	m0018	111185	L6289
m0018_sc_6633	m0018_sc	111186	L6290
m0018_sc_6634	m0018_sc	111186	L6291
m0030_6635	m0030	111199	L6292
m0035_6636	m0035	111205	L6293
m0038_6637	m0038	111208	L6294
m0039_6638	m0039	111209	L6295
m0042_6639	m0042	111212	L6296
m0053_6640	m0053	111223	L6297
m0058_6641	m0058	111228	L6298
m0060_6642	m0060	111230	L6299
m0061_6643	m0061	111231	L6300
m0062_6644	m0062	111232	L6301
m0064_6645	m0064	111234	L6302
m0064_sc_6646	m0064_sc	111235	L6303
m0065_6647	m0065	111236	L6304
m0077_6648	m0077	111250	L6305
m0077_6649	m0077	111250	L6306
m0080_6650	m0080	66000	L6307
m0083_6651	m0083	111256	L6308
m0105_6652	m0105	111285	L6309
m0105_6653	m0105	111285	L6310
m0122_6654	m0122	111306	L6311
m0122_6655	m0122	111306	L6312
m0150_6657	m0150	111339	L6313
m0158_6658	m0158	111349	L6314
m0168_6659	m0168	111359	L6315
m0168_6660	m0168	111359	L6316
m0170_6661	m0170	111361	L6317
m0187_6662	m0187	111386	L6318
m0206_6663	m0206	111408	L6319
m0213_6664	m0213	111415	L6320
m0230_6665	m0230	111436	L6321
m0252_6666	m0252	111460	L6322
m0252_6667	m0252	111460	L6323
m0252_6668	m0252	111460	L6324
m0260_6670	m0260	111470	L6325
m0261_6671	m0261	111472	L6326
m0269_6672	m0269	111481	L6327
m0273_6673	m0273	111485	L6328
m0279_6674	m0279	111491	L6329
m0283_6675	m0283	111495	L6330
m0291_6676	m0291	111503	L6331
m0291_6677	m0291	111503	L6332
m0305_6679	m0305	111518	L6333
m0309_6680	m0309	111522	L6334
m0313_6681	m0313	111527	L6335
m0314_6682	m0314	111528	L6336
m0317_6683	m0317	111531	L6337
m0319_6684	m0319	111533	L6338
m0330_6685	m0330	111547	L6339
m0333_6686	m0333	111550	L6340
m0334_6687	m0334	111551	L6341
m0358_6688	m0358	111581	L6342
m0371_6689	m0371	111595	L6343
m0371_sc_6690	m0371_sc	111596	L6344
m0387_6691	m0387	111615	L6345
m0396_6692	m0396	111628	L6346
m0404_6693	m0404	111638	L6347
m0419_6694	m0419	111655	L6348
m0428_6695	m0428	111665	L6349
m0434_6696	m0434	111673	L6350
m0441_6697	m0441	111680	L6351
m0450_6698	m0450	111690	L6352
m0456_6699	m0456	111700	L6353
m0466_6700	m0466	111712	L6354
m0490_6701	m0490	111737	L6355
m0491_6702	m0491	111738	L6356
m0493_6703	m0493	111740	L6357
m0493_sc_6704	m0493_sc	111741	L6358
m0525_6705	m0525	111779	L6359
m0547_6706	m0547	111807	L6360
m0555_6707	m0555	111819	L6361
m0572_6708	m0572	111839	L6362
m0578_6709	m0578	111846	L6363
m0588_6710	m0588	111857	L6364
m0588_6711	m0588	111856	L6365
m0588_6712	m0588	111856	L6366
m0588_6713	m0588	111857	L6367
m0588_6714	m0588	111857	L6368
m0588_6715	m0588	111856	L6369
m0627_6717	m0627	111908	L6370
m0651_6718	m0651	111938	L6371
m0687_6719	m0687	111985	L6372
m0706_6721	m0706	112007	L6373
m0721_6722	m0721	112024	L6374
m0743_6723	m0743	112053	L6375
m0754_6724	m0754	112066	L6376
m0760_6725	m0760	112073	L6377
m0760_6726	m0760	112073	L6378
m0768_6727	m0768	112081	L6379
m0784_6728	m0784	112099	L6380
m0787_6731	m0787	112103	L6381
m0791_6732	m0791	112107	L6382
m0792_6733	m0792	112109	L6383
m0797_6734	m0797	112115	L6384
m0802_6735	m0802	112120	L6385
m0803_6736	m0803	112121	L6386
m0812_6737	m0812	112133	L6387
m0817_6738	m0817	112138	L6388
m0825_6739	m0825	112147	L6389
m0826_6740	m0826	112148	L6390
m0827_6741	m0827	112149	L6391
m0893_6742	m0893	112233	L6392
m0894_6744	m0894	112235	L6393
m0897_6745	m0897	112238	L6394
m0917_6746	m0917	112260	L6395
m0954_6747	m0954	112295	L6396
m0957_6748	m0957	112298	L6397
m0963_6749	m0963	112306	L6398
m0966_6750	m0966	112309	L6399
m0973_6751	m0973	112316	L6400
m0990_6752	m0990	112333	L6401
m1024_6753	m1024	112370	L6402
m1032_6754	m1032	112379	L6403
m1033_6755	m1033	112380	L6404
m1033_6756	m1033	112380	L6405
m1042_6757	m1042	112392	L6406
m1046_6758	m1046	112397	L6407
m1048_6759	m1048	112400	L6408
m1051_6760	m1051	112403	L6409
m1054_6761	m1054	112405	L6410
m1056_6762	m1056	112407	L6411
m1057_6763	m1057	112408	L6412
m1058_6764	m1058	112409	L6413
m1058_6765	m1058	112409	L6414
m1071_6766	m1071	112423	L6415
m1087_6767	m1087	112437	L6416
m1092_6768	m1092	112443	L6417
